Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
Q96K17	Q96K17	3	3	2	Transcription factor BTF3 homolog 4	BTF3L4	sp|Q96K17|BT3L4_HUMAN Transcription factor BTF3 homolog 4 OS=Homo sapiens OX=9606 GN=BTF3L4 PE=1 SV=1	1	3	3	2	16.5	16.5	12	17.27	158	158	2.82	2	3	2	3	1		0	7.872	430190	508070	333530	420180	463550	348210	403900	975860	467020	553460	373530	437790	490020	769190	528890	433810	430190	508070	333530	420180	463550	348210	403900	975860	467020	553460	373530	437790	490020	769190	528890	433810	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	397830000	13				1264	809;3445;5452	True;True;True	802;3448;5455	2165;2166;2167;2168;2169;2170;9232;9233;14423;14424;14425	2496;2497;2498;2499;2500;2501;2502;2503;10699;10700;16639;16640;16641	2497;10699;16640			9606
Q96KP4	Q96KP4	7	7	7	Cytosolic non-specific dipeptidase	CNDP2	sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2	1	7	7	7	18.9	18.9	18.9	52.878	475	475	2.9	5	6	4	1	2	3	0	104.2	88893	148780	336660	100530	95999	223470	55105	107140	86373	98953	108350	81782	113710	75650	93025	125910	88893	148780	336660	100530	95999	223470	55105	107140	86373	98953	108350	81782	113710	75650	93025	125910	15	16	19	16	16	17	13	17	15	14	17	15	14	15	16	17	197310000	21				1265	1530;2661;4094;4477;5534;5757;6409	True;True;True;True;True;True;True	1527;2663;4097;4478;5537;5758;6412	4127;4128;4129;4130;4131;4132;7146;10947;10948;11923;11924;11925;11926;14631;14632;15291;15292;15293;15294;17031;17032	4873;4874;4875;4876;4877;4878;8253;12694;12695;13803;13804;13805;13806;16869;16870;17745;17746;17747;17748;19750;19751	4876;8253;12695;13805;16870;17748;19751	761;762	44;45	9606
Q96L73	Q96L73	1	1	1	Histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific	NSD1	sp|Q96L73|NSD1_HUMAN Histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20 specific OS=Homo sapiens OX=9606 GN=NSD1 PE=1 SV=1	1	1	1	1	0.4	0.4	0.4	296.65	2696	2696	5					1		1	-2	18199	6769.8	6804.7	4850.9	48100	9988.6	50132	5242.3	25742	7293.5	9460.5	27923	12575	22980	12077	23492	18199	6769.8	6804.7	4850.9	48100	9988.6	50132	5242.3	25742	7293.5	9460.5	27923	12575	22980	12077	23492	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13105000	1	+			1266	4572	True	4574	12151	14051	14051	763	1481	9606
Q96P47	Q96P47	1	1	1	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	AGAP3	sp|Q96P47|AGAP3_HUMAN Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=AGAP3 PE=1 SV=2	1	1	1	1	1.6	1.6	1.6	95.043	875	875	1.5	1	1					0	7.0987	3320.4	2917.8	4675.1	4961.2	2835.3	4338.2	967.09	4166	3239.7	2758.1	4291.5	1650.2	2011.4	3217.8	5606.5	5225.9	3320.4	2917.8	4675.1	4961.2	2835.3	4338.2	967.09	4166	3239.7	2758.1	4291.5	1650.2	2011.4	3217.8	5606.5	5225.9	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	11499000	2				1267	3049	True	3052	8260;8261	9572;9573	9573			9606
Q96P63	Q96P63	1	1	1	Serpin B12	SERPINB12	sp|Q96P63|SPB12_HUMAN Serpin B12 OS=Homo sapiens OX=9606 GN=SERPINB12 PE=1 SV=1	1	1	1	1	2	2	2	46.276	405	405	1.5	1	1					0.00076104	1.9283	1243.8	4709.3	5023.7	6678.9	4651.4	2662.6	1524.7	7536.9	2079.3	5957.7	1347.4	5603.6	5221.2	5226.9	6081.2	3165.1	1243.8	4709.3	5023.7	6678.9	4651.4	2662.6	1524.7	7536.9	2079.3	5957.7	1347.4	5603.6	5221.2	5226.9	6081.2	3165.1	1	1	2	2	2	2	1	2	1	2	1	2	2	1	2	1	4680500	2				1268	3074	True	3077	8316;8317	9635;9636	9635			9606
Q96PE5	Q96PE5	1	1	1	Opalin	OPALIN	sp|Q96PE5|OPALI_HUMAN Opalin OS=Homo sapiens OX=9606 GN=OPALIN PE=2 SV=1	1	1	1	1	8.5	8.5	8.5	15.683	141	141	4.67			1		1	1	0.00075131	1.8676	24228	49353	97266	30355	29932	41432	42552	44673	53489	21857	16883	16126	45534	17618	18984	56231	24228	49353	97266	30355	29932	41432	42552	44673	53489	21857	16883	16126	45534	17618	18984	56231	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	26631000	3				1269	5746	True	5747	15252;15253;15254	17699;17700;17701	17699			9606
Q96PU8	Q96PU8	2	2	2	Protein quaking	QKI	sp|Q96PU8|QKI_HUMAN Protein quaking OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1	1	2	2	2	8.8	8.8	8.8	37.67	341	341	2.33		2	1				0	25.383	11310	5797	21889	8121.8	5266.9	8524.2	4558	13577	9988.9	8336	4409.7	5942.4	4412.3	4272.8	5230.7	17140	11310	5797	21889	8121.8	5266.9	8524.2	4558	13577	9988.9	8336	4409.7	5942.4	4412.3	4272.8	5230.7	17140	3	3	3	2	2	2	2	3	3	3	2	2	2	2	2	3	10326000	3				1270	3763;4840	True;True	3767;4844	10080;12861;12862	11672;14905;14906	11672;14905			9606
Q96PY5	Q96PY5	3	3	3	Formin-like protein 2	FMNL2	sp|Q96PY5|FMNL2_HUMAN Formin-like protein 2 OS=Homo sapiens OX=9606 GN=FMNL2 PE=1 SV=3	1	3	3	3	2.3	2.3	2.3	123.32	1086	1086	4.25			2		1	1	0	3.2546	19929	18353	25276	17019	15218	22190	28566	34031	22868	11180	9389.5	10661	17789	12012	14507	26994	19929	18353	25276	17019	15218	22190	28566	34031	22868	11180	9389.5	10661	17789	12012	14507	26994	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	26831000	4				1271	3725;4560;4790	True;True;True	3729;4562;4793	10008;12120;12745;12746	11598;14020;14777;14778	11598;14020;14778	764	1009	9606
Q96QA5	Q96QA5	1	1	1	Gasdermin-A	GSDMA	sp|Q96QA5|GSDMA_HUMAN Gasdermin-A OS=Homo sapiens OX=9606 GN=GSDMA PE=1 SV=4	1	1	1	1	2	2	2	49.364	445	445	3			1				0.002149	1.6121	15234	22858	22488	15407	12755	15114	11331	35950	13520	20261	11900	20644	14997	31947	20498	11778	15234	22858	22488	15407	12755	15114	11331	35950	13520	20261	11900	20644	14997	31947	20498	11778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6326700	1				1272	5906	True	5908	15678	18227	18227			9606
Q96QZ7	Q96QZ7	2	2	2	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1	MAGI1	sp|Q96QZ7|MAGI1_HUMAN Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 OS=Homo sapiens OX=9606 GN=MAGI1 PE=1 SV=3	1	2	2	2	1.6	1.6	1.6	164.58	1491	1491	1.5	1	1					0.00074239	1.7831	817.6	0	0	0	0	0	1098.9	1068.8	0	0	0	1001.4	943.94	773.07	0	0	817.6	0	0	0	0	0	1098.9	1068.8	0	0	0	1001.4	943.94	773.07	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	2911600	2				1273	2757;3621	True;True	2759;3624	7377;9728	8506;11281	8506;11281			9606
Q96RU3	Q96RU3	2	2	2	Formin-binding protein 1	FNBP1	sp|Q96RU3|FNBP1_HUMAN Formin-binding protein 1 OS=Homo sapiens OX=9606 GN=FNBP1 PE=1 SV=2	1	2	2	2	3.2	3.2	3.2	71.306	617	617	4		1				1	0	4.6354	3872.5	4502.4	3781.9	2818.5	1602.7	3012.7	3849.5	2988.7	3665.5	3481	1506.9	3276	4027.5	2254.1	1572.3	1960.2	3872.5	4502.4	3781.9	2818.5	1602.7	3012.7	3849.5	2988.7	3665.5	3481	1506.9	3276	4027.5	2254.1	1572.3	1960.2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	0	2				1274	3447;4725	True;True	3450;4728	9236;12583	10703;14541	10703;14541			9606
Q96SB3	Q96SB3	1	1	1	Neurabin-2	PPP1R9B	sp|Q96SB3|NEB2_HUMAN Neurabin-2 OS=Homo sapiens OX=9606 GN=PPP1R9B PE=1 SV=2	1	1	1	1	2.8	2.8	2.8	89.191	815	815	3			1				0	9.6483	4561.1	2006.2	1712.6	3514.1	3142.2	2401.3	3478.9	2735.9	2248.4	2810.6	2814.1	2994.6	2528.5	1696.3	4621.2	2300.8	4561.1	2006.2	1712.6	3514.1	3142.2	2401.3	3478.9	2735.9	2248.4	2810.6	2814.1	2994.6	2528.5	1696.3	4621.2	2300.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1				1275	4880	True	4884	12953	15001	15001			9606
Q96T17	Q96T17	10	10	10	MAP7 domain-containing protein 2	MAP7D2	sp|Q96T17|MA7D2_HUMAN MAP7 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MAP7D2 PE=1 SV=2	1	10	10	10	13.7	13.7	13.7	81.964	732	732	3	7	2	3	3	2	3	0	98.946	122090	136800	99704	133370	123150	103910	113310	145850	140440	114100	127080	138270	151370	164150	143650	137410	122090	136800	99704	133370	123150	103910	113310	145850	140440	114100	127080	138270	151370	164150	143650	137410	20	20	19	20	19	20	19	20	19	18	20	20	20	20	21	21	178970000	21				1276	180;659;1300;1453;1561;1850;3295;3795;4924;5682	True;True;True;True;True;True;True;True;True;True	177;652;1297;1450;1558;1847;3298;3799;4927;5685	487;488;1745;1746;1747;1748;3524;3525;3526;3527;3930;3931;4231;4979;4980;8896;10186;13058;15075;15076	576;577;2011;2012;2013;2014;4177;4178;4179;4180;4659;4660;4992;5846;5847;10305;11798;11799;15118;17475;17476	577;2012;4180;4659;4992;5847;10305;11798;15118;17476	765;766	329;530	9606
Q99250	Q99250	1	1	1	Sodium channel protein type 2 subunit alpha	SCN2A	sp|Q99250|SCN2A_HUMAN Sodium channel protein type 2 subunit alpha OS=Homo sapiens OX=9606 GN=SCN2A PE=1 SV=3	1	1	1	1	0.4	0.4	0.4	227.97	2005	2005	5					1		0.0093396	1.2526	2053.4	2686.7	2377.3	1708.8	1728.1	2576	1295.8	996.89	2373	3512.4	1524.9	2608.4	1609.3	4591.3	2057.4	3219.3	2053.4	2686.7	2377.3	1708.8	1728.1	2576	1295.8	996.89	2373	3512.4	1524.9	2608.4	1609.3	4591.3	2057.4	3219.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2789400	1				1277	1873	True	1871	5042	5916	5916			9606
Q99426	Q99426	3	3	3	Tubulin-folding cofactor B	TBCB	sp|Q99426|TBCB_HUMAN Tubulin-folding cofactor B OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=2	1	3	3	3	11.5	11.5	11.5	27.325	244	244	3.11	2	2	1	2	1	1	0	5.3537	56882	51284	59769	52327	51885	60845	53947	65642	51472	67854	43667	46430	36368	50789	37419	47934	56882	51284	59769	52327	51885	60845	53947	65642	51472	67854	43667	46430	36368	50789	37419	47934	9	9	9	9	9	9	9	9	9	9	9	9	9	9	8	9	215000000	9				1278	46;513;543	True;True;True	46;509;539	123;124;1340;1341;1442;1443;1444;1445;1446	146;147;1534;1535;1647;1648;1649;1650;1651	147;1535;1648			9606
Q99436	Q99436	2	2	2	Proteasome subunit beta type-7	PSMB7	sp|Q99436|PSB7_HUMAN Proteasome subunit beta type-7 OS=Homo sapiens OX=9606 GN=PSMB7 PE=1 SV=1	1	2	2	2	7.2	7.2	7.2	29.965	277	277	2.67	1	1			1		0	4.5119	23054	41842	65491	33556	27762	41874	17824	31436	27841	43860	32473	29182	33491	37683	32758	28817	23054	41842	65491	33556	27762	41874	17824	31436	27841	43860	32473	29182	33491	37683	32758	28817	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	34673000	3				1279	2237;2819	True;True	2237;2821	5951;7579;7580	6912;8730;8731	6912;8730	767	189	9606
Q99442	Q99442	1	1	1	Translocation protein SEC62	SEC62	sp|Q99442|SEC62_HUMAN Translocation protein SEC62 OS=Homo sapiens OX=9606 GN=SEC62 PE=1 SV=1	1	1	1	1	2.3	2.3	2.3	45.861	399	399	2		1					0.0021368	1.5878	19077	22130	12710	15953	17155	14026	15985	21320	15920	19410	16305	13548	15033	17894	14445	15302	19077	22130	12710	15953	17155	14026	15985	21320	15920	19410	16305	13548	15033	17894	14445	15302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10891000	1				1280	3184	True	3187	8603	9967	9967			9606
Q99447	Q99447	3	3	3	Ethanolamine-phosphate cytidylyltransferase	PCYT2	sp|Q99447|PCY2_HUMAN Ethanolamine-phosphate cytidylyltransferase OS=Homo sapiens OX=9606 GN=PCYT2 PE=1 SV=1	1	3	3	3	12.3	12.3	12.3	43.835	389	389	3.25	1	2	2	1	1	1	0	34.233	41412	28362	44830	36260	34887	31457	26968	39019	33450	31259	35832	34762	30903	31639	37341	33569	41412	28362	44830	36260	34887	31457	26968	39019	33450	31259	35832	34762	30903	31639	37341	33569	8	8	8	8	8	8	8	8	8	7	8	8	8	8	8	8	132050000	8				1281	460;2299;4433	True;True;True	457;2299;4434	1224;6103;6104;6105;6106;6107;6108;11797	1409;7086;7087;7088;7089;7090;7091;13669	1409;7088;13669	768	48	9606
Q99460	Q99460	2	2	2	26S proteasome non-ATPase regulatory subunit 1	PSMD1	sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2	1	2	2	2	2.8	2.8	2.8	105.84	953	953	4.33				2	1		0	19.442	12534	27985	12549	12981	14490	18552	14273	21393	18295	22278	12086	16315	19792	15424	11099	14238	12534	27985	12549	12981	14490	18552	14273	21393	18295	22278	12086	16315	19792	15424	11099	14238	1	2	3	2	2	3	3	2	3	3	3	2	3	3	2	2	2813100	3				1282	1149;4061	True;True	1143;4067	3081;3082;10875	3661;3662;12614	3662;12614	769	854	9606
Q99497	Q99497	8	8	8	Protein deglycase DJ-1	PARK7	sp|Q99497|PARK7_HUMAN Protein/nucleic acid deglycase DJ-1 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2	1	8	8	8	43.4	43.4	43.4	19.891	189	189	3.55	4	4	2	3	1	6	0	64.066	357210	503760	470180	464690	332520	374400	173330	272980	350010	227140	318050	257950	436080	410780	400890	343510	357210	503760	470180	464690	332520	374400	173330	272980	350010	227140	318050	257950	436080	410780	400890	343510	22	22	22	22	21	22	21	21	22	21	21	22	21	22	21	22	1977200000	23				1283	871;1201;1202;1550;2311;2312;6214;6217	True;True;True;True;True;True;True;True	864;1196;1197;1547;2311;2312;6216;6219	2322;2323;2324;2325;3233;3234;3235;4203;4204;4205;4206;4207;6136;6137;6138;6139;6140;6141;16498;16502	2706;2707;2708;2709;3833;3834;3835;4963;4964;4965;4966;4967;7122;7123;7124;7125;7126;7127;7128;7129;7130;19124;19128	2707;3833;3835;4965;7127;7130;19124;19128	770;771	17;26	9606
Q99584	Q99584	5	5	5	Protein S100-A13	S100A13	sp|Q99584|S10AD_HUMAN Protein S100-A13 OS=Homo sapiens OX=9606 GN=S100A13 PE=1 SV=1	1	5	5	5	41.8	41.8	41.8	11.471	98	98	3.04	5	4	7	2	2	3	0	78.254	866500	631150	847390	880450	514540	526030	552270	903380	512040	449740	603690	843410	693870	681670	639840	509720	866500	631150	847390	880450	514540	526030	552270	903380	512040	449740	603690	843410	693870	681670	639840	509720	28	28	28	28	28	28	28	28	27	28	27	27	27	27	28	26	2199000000	28				1284	1106;1180;1756;3315;5109	True;True;True;True;True	1100;1175;1753;3318;5111	2901;2902;2903;2904;2905;3182;3183;3184;3185;3186;3187;3188;4755;4756;4757;8954;8955;8956;13527;13528;13529;13530;13531	3383;3384;3385;3386;3387;3388;3779;3780;3781;3782;3783;3784;3785;3786;3787;5597;5598;5599;10373;10374;10375;15639;15640;15641;15642;15643;15644;15645	3388;3782;5597;10374;15641			9606
Q99614;REV__Q9BYX2	Q99614	7;1	7;1	7;1	Tetratricopeptide repeat protein 1	TTC1	sp|Q99614|TTC1_HUMAN Tetratricopeptide repeat protein 1 OS=Homo sapiens OX=9606 GN=TTC1 PE=1 SV=1	2	7	7	7	20.9	20.9	20.9	33.526	292	292;928	3.58	2	1	1	4	4		0	10.147	40674	81690	48631	58688	44938	59831	57757	71596	70785	65587	48126	49596	78109	70411	60267	56680	40674	81690	48631	58688	44938	59831	57757	71596	70785	65587	48126	49596	78109	70411	60267	56680	11	11	11	11	10	11	11	11	11	11	11	11	12	11	11	11	62896000	12				1285	341;397;1424;3340;3495;4656;5467	True;True;True;True;True;True;True	337;392;1421;3343;3498;4659;5470	936;937;1077;3838;9008;9009;9010;9393;9394;12383;14466;14467	1086;1087;1252;4546;10435;10436;10437;10887;10888;14307;16687;16688	1086;1252;4546;10436;10887;14307;16687	772	145	9606;9606
Q99615	Q99615	1	1	1	DnaJ homolog subfamily C member 7	DNAJC7	sp|Q99615|DNJC7_HUMAN DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2	1	1	1	1	2.6	2.6	2.6	56.44	494	494	3		1	1	1			0	49.381	6310.1	9271.9	6277.4	4307.5	4494.2	8761.7	6500.4	10022	7683.4	6241	5902.5	5085.1	5785.9	7863.5	5086.4	7235.8	6310.1	9271.9	6277.4	4307.5	4494.2	8761.7	6500.4	10022	7683.4	6241	5902.5	5085.1	5785.9	7863.5	5086.4	7235.8	3	3	3	2	2	3	3	3	2	2	2	2	3	3	2	2	7506100	3				1286	2036	True	2035	5467;5468;5469	6384;6385;6386	6385			9606
Q99627	Q99627	1	1	1	COP9 signalosome complex subunit 8	COPS8	sp|Q99627|CSN8_HUMAN COP9 signalosome complex subunit 8 OS=Homo sapiens OX=9606 GN=COPS8 PE=1 SV=1	1	1	1	1	10	10	10	23.225	209	209	2		1					0	2.7362	0	0	1006.4	0	0	1241.1	0	0	0	0	0	0	0	0	0	0	0	0	1006.4	0	0	1241.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	482970	1				1287	2171	True	2170	5794	6737	6737			9606
Q99653	Q99653	2	2	2	Calcineurin B homologous protein 1	CHP1	sp|Q99653|CHP1_HUMAN Calcineurin B homologous protein 1 OS=Homo sapiens OX=9606 GN=CHP1 PE=1 SV=3	1	2	2	2	15.4	15.4	15.4	22.456	195	195	3		1	1	1			0	3.1755	7962.9	7899.8	4288.5	4825.1	5049.6	3912.6	6688.2	7334	4112.1	22255	7675.3	5613.7	3136.8	5576.3	3545.7	2454.9	7962.9	7899.8	4288.5	4825.1	5049.6	3912.6	6688.2	7334	4112.1	22255	7675.3	5613.7	3136.8	5576.3	3545.7	2454.9	3	3	2	2	3	2	2	2	2	2	2	2	2	3	2	2	14941000	3				1288	3165;4096	True;True	3168;4098	8551;8552;10949	9909;9910;12696	9910;12696	773;774	141;142	9606
Q99715	Q99715	2	2	2	Collagen alpha-1(XII) chain	COL12A1	sp|Q99715|COCA1_HUMAN Collagen alpha-1(XII) chain OS=Homo sapiens OX=9606 GN=COL12A1 PE=1 SV=2	1	2	2	2	0.7	0.7	0.7	333.14	3063	3063	2	1		1				0	3.2655	7498.5	17182	4489.3	9065.8	11242	8135.2	12076	14441	20643	23141	33269	26582	26150	30410	27189	26283	7498.5	17182	4489.3	9065.8	11242	8135.2	12076	14441	20643	23141	33269	26582	26150	30410	27189	26283	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	13071000	2				1289	4522;6266	True;True	4524;6269	12037;16599	13929;19232	13929;19232			9606
Q99719	Q99719	3	3	3	Septin-5	SEPT5	sp|Q99719|SEPT5_HUMAN Septin-5 OS=Homo sapiens OX=9606 GN=SEPT5 PE=1 SV=1	1	3	3	3	11.9	11.9	11.9	42.777	369	369	3.83		1	1	2	2		0	54.598	32956	31279	63602	30258	22450	97763	24294	32498	30865	41749	44148	26474	35031	34960	50366	45346	32956	31279	63602	30258	22450	97763	24294	32498	30865	41749	44148	26474	35031	34960	50366	45346	4	4	6	4	4	6	4	4	4	5	4	4	5	5	5	5	16108000	6				1290	1907;2969;4060	True;True;True	1905;2972;4066	5109;8047;8048;10872;10873;10874	5984;9303;9304;12611;12612;12613	5984;9303;12613	775	325	9606
Q99733	Q99733	3	3	2	Nucleosome assembly protein 1-like 4	NAP1L4	sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1	1	3	3	2	10.4	10.4	7.7	42.823	375	375	4.43			1	3	2	1	0	10.365	56985	50574	69183	63394	46917	68980	41496	45381	49220	60851	65071	60556	49561	53005	71377	68387	56985	50574	69183	63394	46917	68980	41496	45381	49220	60851	65071	60556	49561	53005	71377	68387	7	7	6	7	6	7	7	6	7	6	7	7	7	7	7	7	53657000	8				1291	11;2288;4265	True;True;True	11;2288;4266	19;20;21;6087;6088;6089;11332	19;20;21;7069;7070;7071;7072;13127	20;7069;13127	776	172	9606
Q99747	Q99747	4	4	4	Gamma-soluble NSF attachment protein	NAPG	sp|Q99747|SNAG_HUMAN Gamma-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPG PE=1 SV=1	1	4	4	4	14.4	14.4	14.4	34.746	312	312	3.29	1	2	1	1	1	1	0	11.983	3755.7	4916.9	5234.4	3998.6	4187.9	7643.1	3275.8	3911.6	4245.7	4654.9	4139	3931.3	8936	5080.7	6429.4	7292.8	3755.7	4916.9	5234.4	3998.6	4187.9	7643.1	3275.8	3911.6	4245.7	4654.9	4139	3931.3	8936	5080.7	6429.4	7292.8	2	4	2	2	3	2	2	2	3	4	2	2	4	3	5	4	7875100	7				1292	709;2115;3799;4332	True;True;True;True	702;2114;3803;4333	1909;1910;1911;5647;10192;10193;11525	2208;2209;2210;6573;11805;11806;13362	2208;6573;11806;13362			9606
Q99757	Q99757	1	1	1	Thioredoxin, mitochondrial	TXN2	sp|Q99757|THIOM_HUMAN Thioredoxin, mitochondrial OS=Homo sapiens OX=9606 GN=TXN2 PE=1 SV=2	1	1	1	1	9	9	9	18.383	166	166	3.5			1	1			0	43.783	21402	14332	13249	16028	8890.6	15614	7154.1	13239	14768	6885.3	10638	8803.7	11007	17139	14305	12336	21402	14332	13249	16028	8890.6	15614	7154.1	13239	14768	6885.3	10638	8803.7	11007	17139	14305	12336	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4	3662800	4				1293	2279	True	2279	6074;6075	7054;7055;7056;7057	7056			9606
Q99798	Q99798	17	17	17	Aconitate hydratase, mitochondrial	ACO2	sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	1	17	17	17	24.7	24.7	24.7	85.424	780	780	3.73	4	7	14	11	13	6	0	98.657	639460	499570	741200	465370	435430	644620	268480	310090	380330	569550	401970	436940	442000	469730	468450	534470	639460	499570	741200	465370	435430	644620	268480	310090	380330	569550	401970	436940	442000	469730	468450	534470	56	54	58	57	56	58	50	48	52	55	52	56	52	54	54	55	929130000	63				1294	887;958;1362;1573;1576;2204;2236;2418;3279;3536;3856;4161;4407;5245;5535;5817;6309	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	880;952;1359;1570;1573;2204;2236;2418;3282;3539;3860;4162;4408;5247;5538;5819;6312	2362;2363;2528;2529;2530;3686;3687;3688;3689;4284;4290;5886;5887;5946;5947;5948;5949;5950;6451;6452;6453;8861;8862;8863;8864;9505;9506;9507;10322;10323;10324;11078;11079;11080;11081;11722;11723;11724;11725;11726;13861;13862;13863;13864;13865;13866;14633;14634;15449;15450;15451;16711;16712;16713;16714	2750;2751;2948;2949;2950;4368;4369;4370;4371;5051;5058;6838;6839;6907;6908;6909;6910;6911;7469;7470;7471;10254;10255;10256;10257;10258;10259;10260;10261;11021;11022;11023;11955;11956;11957;11958;12839;12840;12841;12842;13585;13586;13587;13588;13589;16014;16015;16016;16017;16018;16019;16020;16871;16872;17925;17926;17927;19373;19374;19375;19376;19377;19378	2751;2949;4371;5051;5058;6838;6908;7470;10261;11022;11956;12841;13588;16018;16872;17925;19378	777	34	9606
Q99943	Q99943	1	1	1	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	AGPAT1	sp|Q99943|PLCA_HUMAN 1-acyl-sn-glycerol-3-phosphate acyltransferase alpha OS=Homo sapiens OX=9606 GN=AGPAT1 PE=1 SV=2	1	1	1	1	7.4	7.4	7.4	31.716	283	283	4.5				1	1		0	3.5903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	917730	2				1295	6056	True	6058	16085;16086	18668;18669	18669			9606
Q99961	Q99961	5	2	2	Endophilin-A2	SH3GL1	sp|Q99961|SH3G1_HUMAN Endophilin-A2 OS=Homo sapiens OX=9606 GN=SH3GL1 PE=1 SV=1	1	5	2	2	12.8	5.4	5.4	41.489	368	368	3.67		2	1	1	1	1	0	13.068	24175	27317	20566	27578	22465	27495	18631	22787	27104	22022	20457	22764	19417	20661	24414	24527	24175	27317	20566	27578	22465	27495	18631	22787	27104	22022	20457	22764	19417	20661	24414	24527	5	5	4	6	5	4	4	5	4	4	4	4	4	4	4	4	23787000	6				1296	609;1100;4333;4731;5556	True;False;True;False;False	604;1094;4334;4734;5559	1608;2883;2884;2885;2886;11526;11527;11528;11529;11530;12594;14704;14705;14706;14707	1848;3365;3366;3367;3368;13363;13364;13365;13366;13367;14552;16946;16947;16948;16949	1848;3367;13363;14552;16946			9606
