Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
Q99733	Q99733	2	2	1	Nucleosome assembly protein 1-like 4	NAP1L4	sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1	1	2	2	1	5.6	5.6	2.9	42.823	375	375	5.25				1	1	2	0	14.587	34162	33489	34042	28486	28302	24702	25937	32974	23370	19974	18373	23854	28483	26892	25690	26692	34162	33489	34042	28486	28302	24702	25937	32974	23370	19974	18373	23854	28483	26892	25690	26692	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	28594000	4				1116	11;1915	True;True	11;1930	19;20;21;4958	21;22;23;5433	21;5433			9606
Q99747	Q99747	2	2	2	Gamma-soluble NSF attachment protein	NAPG	sp|Q99747|SNAG_HUMAN Gamma-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPG PE=1 SV=1	1	2	2	2	6.4	6.4	6.4	34.746	312	312	3.33		1	1		1		0	12.764	6903.3	6681.2	5663.4	5643.5	6516.5	4113.8	6637.7	6409.6	4028.4	5248.9	3272.5	5426.3	5256.6	5666.3	3359.1	5380	6903.3	6681.2	5663.4	5643.5	6516.5	4113.8	6637.7	6409.6	4028.4	5248.9	3272.5	5426.3	5256.6	5666.3	3359.1	5380	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	15074000	3				1117	1809;3113	True;True	1823;3131	4666;4667;8256	5111;5112;9107	5111;9107			9606
Q99784	Q99784	2	2	2	Noelin	OLFM1	sp|Q99784|NOE1_HUMAN Noelin OS=Homo sapiens OX=9606 GN=OLFM1 PE=1 SV=4	1	2	2	2	2.9	2.9	2.9	55.342	485	485	3.8		1	1	2		1	0.0010627	11.64	78904	105070	90355	80277	87287	61275	85325	97276	67790	105940	21740	53406	81322	67434	53240	60625	78904	105070	90355	80277	87287	61275	85325	97276	67790	105940	21740	53406	81322	67434	53240	60625	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	70335000	5				1118	898;3776	True;True	902;3795	2372;2373;2374;2375;9991	2608;2609;2610;2611;11017	2610;11017			9606
Q99798	Q99798	16	16	16	Aconitate hydratase, mitochondrial	ACO2	sp|Q99798|ACON_HUMAN Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2	1	16	16	16	24.6	24.6	24.6	85.424	780	780	4	1	6	9	10	10	7	0	152.37	228080	288960	241210	209440	335080	119540	343890	250580	318090	276640	136540	221000	215240	270520	245450	332140	228080	288960	241210	209440	335080	119540	343890	250580	318090	276640	136540	221000	215240	270520	245450	332140	34	39	37	33	39	29	35	37	39	35	28	35	33	37	37	37	639570000	47				1119	813;868;1214;1399;1867;1886;2030;2720;2883;3174;3257;3432;3605;4182;4675;5070	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	816;872;1221;1408;1882;1901;2045;2737;2900;3192;3275;3447;3623;4201;4692;5087	2186;2309;2310;2311;2312;2313;2314;2315;3182;3183;3667;3668;3669;3670;4831;4832;4873;5305;5306;5307;5308;7249;7250;7251;7252;7679;7680;7681;8386;8387;8388;8389;8390;8391;8392;8600;9065;9515;9516;11028;11029;12338;13322	2396;2540;2541;2542;2543;2544;2545;2546;3514;3515;4034;4035;4036;4037;5292;5293;5294;5345;5804;5805;5806;5807;5808;7971;7972;7973;7974;8471;8472;8473;9247;9248;9249;9250;9251;9252;9253;9254;9255;9474;9989;10499;10500;12142;12143;13640;14731	2396;2540;3514;4036;5293;5345;5804;7972;8473;9252;9474;9989;10499;12143;13640;14731	591;592;593	98;105;107	9606
Q99961	Q99961	5	2	2	Endophilin-A2	SH3GL1	sp|Q99961|SH3G1_HUMAN Endophilin-A2 OS=Homo sapiens OX=9606 GN=SH3GL1 PE=1 SV=1	1	5	2	2	13	5.4	5.4	41.489	368	368	3.75		2	2	1	2	1	0	13.915	35610	31930	41038	48311	34329	27493	24597	38062	27506	31886	9146.6	32079	43938	26931	32607	30480	35610	31930	41038	48311	34329	27493	24597	38062	27506	31886	9146.6	32079	43938	26931	32607	30480	5	6	5	5	4	6	5	5	5	5	4	5	5	4	4	5	52804000	8				1120	572;988;3545;4459;4793	True;False;True;False;False	574;992;3562;4477;4810	1520;1521;1522;2579;2580;2581;2582;2583;2584;2585;9363;9364;9365;9366;9367;11732;11733;11734;11735;11736;11737;12616;12617;12618;12619;12620	1654;1655;1656;2836;2837;2838;2839;2840;2841;2842;2843;10323;10324;10325;10326;10327;12899;12900;12901;12902;12903;12904;12905;12906;12907;12908;13958;13959;13960;13961;13962	1655;2836;10326;12905;13959			9606
Q99962	Q99962	7	7	4	Endophilin-A1	SH3GL2	sp|Q99962|SH3G2_HUMAN Endophilin-A1 OS=Homo sapiens OX=9606 GN=SH3GL2 PE=1 SV=1	1	7	7	4	21.3	21.3	13.4	39.962	352	352	3.48	2	8	6	4	5	4	0	47.404	259460	293470	299940	296030	307870	267830	207280	264320	239310	293810	161060	327630	375690	265290	243160	279370	259460	293470	299940	296030	307870	267830	207280	264320	239310	293810	161060	327630	375690	265290	243160	279370	33	33	33	34	34	28	31	33	33	33	30	33	34	34	34	34	667010000	35				1121	664;988;2257;3227;3698;4459;4793	True;True;True;True;True;True;True	666;992;2273;3245;3717;4477;4810	1815;1816;1817;1818;2579;2580;2581;2582;2583;2584;2585;5992;5993;5994;8542;9779;9780;9781;11732;11733;11734;11735;11736;11737;12616;12617;12618;12619;12620	1995;1996;1997;1998;2836;2837;2838;2839;2840;2841;2842;2843;6557;6558;6559;6560;9411;10786;10787;10788;12899;12900;12901;12902;12903;12904;12905;12906;12907;12908;13958;13959;13960;13961;13962	1997;2836;6560;9411;10786;12905;13959	594;595;596;597;598	48;51;70;74;97	9606
Q99963	Q99963	7	7	7	Endophilin-A3	SH3GL3	sp|Q99963|SH3G3_HUMAN Endophilin-A3 OS=Homo sapiens OX=9606 GN=SH3GL3 PE=1 SV=1	1	7	7	7	20.2	20.2	20.2	39.284	347	347	2.79	1	5	5	2	1		0	104.38	40295	43827	45790	54199	46764	34548	32185	35981	38124	38067	16315	41821	47055	38057	32943	38577	40295	43827	45790	54199	46764	34548	32185	35981	38124	38067	16315	41821	47055	38057	32943	38577	9	9	12	12	10	8	9	9	11	11	8	11	12	11	11	10	81418000	14				1122	571;989;2663;3747;3756;4591;5019	True;True;True;True;True;True;True	573;993;2680;3766;3775;4608;5036	1517;1518;1519;2586;2587;7068;9893;9894;9895;9896;9928;12108;13200;13201	1651;1652;1653;2844;2845;7776;10907;10908;10909;10910;10947;13381;14593;14594	1653;2845;7776;10909;10947;13381;14593			9606
Q9BPU6	Q9BPU6	6	6	6	Dihydropyrimidinase-related protein 5	DPYSL5	sp|Q9BPU6|DPYL5_HUMAN Dihydropyrimidinase-related protein 5 OS=Homo sapiens OX=9606 GN=DPYSL5 PE=1 SV=1	1	6	6	6	12.8	12.8	12.8	61.421	564	564	3	4	4	1	1	1	3	0	38.335	108760	108760	102820	116040	107540	88598	144110	113950	147530	144350	144710	117440	120990	131980	102120	115700	108760	108760	102820	116040	107540	88598	144110	113950	147530	144350	144710	117440	120990	131980	102120	115700	15	16	16	16	16	16	15	16	17	16	16	17	16	17	16	17	738210000	18				1123	831;1534;2591;2601;3989;4545	True;True;True;True;True;True	834;1544;2608;2618;4008;4563	2232;2233;4003;6915;6946;10500;10501;10502;10503;10504;10505;10506;11964;11965	2455;2456;4401;7603;7639;11574;11575;11576;11577;11578;11579;11580;11581;11582;11583;11584;13169;13170	2455;4401;7603;7639;11583;13169			9606
Q9BQE5	Q9BQE5	1	1	1	Apolipoprotein L2	APOL2	sp|Q9BQE5|APOL2_HUMAN Apolipoprotein L2 OS=Homo sapiens OX=9606 GN=APOL2 PE=1 SV=1	1	1	1	1	3.3	3.3	3.3	37.092	337	337	5				1	1	1	0.005	6.5144	5930.4	12438	10376	9902.9	6993.4	10068	9775.3	9001.7	5548.7	7369.8	8815.3	9601.4	7754.8	10553	6401	7605.3	5930.4	12438	10376	9902.9	6993.4	10068	9775.3	9001.7	5548.7	7369.8	8815.3	9601.4	7754.8	10553	6401	7605.3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5820600	3				1124	340	True	341	924;925;926	1000;1001;1002	1002			9606
Q9BQI5	Q9BQI5	9	9	9	SH3-containing GRB2-like protein 3-interacting protein 1	SGIP1	sp|Q9BQI5|SGIP1_HUMAN SH3-containing GRB2-like protein 3-interacting protein 1 OS=Homo sapiens OX=9606 GN=SGIP1 PE=1 SV=2	1	9	9	9	12	12	12	89.108	828	828	3.16	3	5	4	2	3	2	0	109.11	45343	55386	50519	60776	55029	53521	55195	48754	43287	64316	28286	62708	60170	44793	33639	41239	45343	55386	50519	60776	55029	53521	55195	48754	43287	64316	28286	62708	60170	44793	33639	41239	12	10	13	11	13	10	12	12	11	14	9	12	14	10	10	10	142980000	19				1125	559;616;1010;3486;3856;4272;4286;4660;5158	True;True;True;True;True;True;True;True;True	561;618;1014;3503;3875;4290;4304;4677;5176	1496;1497;1498;1619;2638;9193;9194;9195;9196;10169;11265;11266;11267;11268;11269;11296;12318;12319;13600	1629;1630;1631;1764;2900;10131;10132;10133;10134;11220;12400;12401;12402;12403;12404;12435;13620;13621;15040	1629;1764;2900;10133;11220;12403;12435;13620;15040			9606
Q9BQI9	Q9BQI9	1	1	1	Nuclear receptor-interacting protein 2	NRIP2	sp|Q9BQI9|NRIP2_HUMAN Nuclear receptor-interacting protein 2 OS=Homo sapiens OX=9606 GN=NRIP2 PE=1 SV=3	1	1	1	1	4.3	4.3	4.3	31.33	281	281	5					1		0.0025707	6.8131	1626.7	0	1835.3	1820.3	0	3727.1	1913.3	1855.5	1988.3	1970.8	4180	1516.2	1377.1	0	1509	1987.3	1626.7	0	1835.3	1820.3	0	3727.1	1913.3	1855.5	1988.3	1970.8	4180	1516.2	1377.1	0	1509	1987.3	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	2248500	1				1126	976	True	980	2560	2817	2817			9606
Q9BRP8	Q9BRP8	2	2	2	Partner of Y14 and mago	WIBG	sp|Q9BRP8|PYM1_HUMAN Partner of Y14 and mago OS=Homo sapiens OX=9606 GN=PYM1 PE=1 SV=1	1	2	2	2	13.7	13.7	13.7	22.655	204	204	3		1	1	1			0	23.515	15327	13993	18851	18953	13145	13384	13357	16774	9118.4	11248	11160	19564	15178	10544	12154	11403	15327	13993	18851	18953	13145	13384	13357	16774	9118.4	11248	11160	19564	15178	10544	12154	11403	3	3	3	3	3	2	3	2	2	2	2	3	3	2	2	2	19232000	3				1127	2639;4978	True;True	2656;4995	7017;7018;13098	7719;7720;14478	7719;14478			9606
Q9BRQ6	Q9BRQ6	6	6	6	MICOS complex subunit MIC25	CHCHD6	sp|Q9BRQ6|MIC25_HUMAN MICOS complex subunit MIC25 OS=Homo sapiens OX=9606 GN=CHCHD6 PE=1 SV=1	1	6	6	6	26.8	26.8	26.8	26.457	235	235	4.5		1	1	1	3	2	0	39.559	71629	73673	69164	52055	30644	38574	49284	68383	34439	27815	47409	52955	65940	40527	44148	38151	71629	73673	69164	52055	30644	38574	49284	68383	34439	27815	47409	52955	65940	40527	44148	38151	9	9	9	9	8	9	9	9	9	8	9	9	9	9	9	9	56032000	9				1128	564;3239;3865;4012;4969;5104	True;True;True;True;True;True	566;3257;3884;4031;4986;5121	1506;8563;10180;10181;10567;10568;13072;13434	1640;9432;11232;11233;11650;11651;14450;14451;14851	1640;9432;11232;11651;14450;14851	599	83	9606
Q9BRS8	Q9BRS8	1	1	1	La-related protein 6	LARP6	sp|Q9BRS8|LARP6_HUMAN La-related protein 6 OS=Homo sapiens OX=9606 GN=LARP6 PE=1 SV=1	1	1	1	1	2.6	2.6	2.6	54.736	491	491	2		1					0.002584	6.8707	5445.7	4084.9	7750	6173	4050	5506	4520.4	7022.9	2827.5	3846.8	3473.7	6183.5	4466	4765.8	2904	4807.6	5445.7	4084.9	7750	6173	4050	5506	4520.4	7022.9	2827.5	3846.8	3473.7	6183.5	4466	4765.8	2904	4807.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9765200	1				1129	3403	True	3418	9009	9927	9927	600	458	9606
Q9BRT2	Q9BRT2	2	2	2	Ubiquinol-cytochrome-c reductase complex assembly factor 2	UQCC2	sp|Q9BRT2|UQCC2_HUMAN Ubiquinol-cytochrome-c reductase complex assembly factor 2 OS=Homo sapiens OX=9606 GN=UQCC2 PE=1 SV=1	1	2	2	2	19.8	19.8	19.8	14.875	126	126	4.2			1	2	2		0	14.791	1104.7	2255.6	1141.4	2514.5	0	0	0	1325	2268.8	2976.5	1155.4	775.53	0	1978	924.31	719.64	1104.7	2255.6	1141.4	2514.5	0	0	0	1325	2268.8	2976.5	1155.4	775.53	0	1978	924.31	719.64	1	2	1	2	0	0	0	1	2	3	1	1	0	2	1	1	10542000	5				1130	1024;3005	True;True	1028;3022	2738;2739;7979;7980;7981	3042;3043;8809;8810;8811	3042;8810			9606
Q9BS26	Q9BS26	2	2	2	Endoplasmic reticulum resident protein 44	ERP44	sp|Q9BS26|ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1	1	2	2	2	4.7	4.7	4.7	46.971	406	406	4.5			1			1	0	12.329	4535.3	4847.9	4773.4	2246.8	4996.7	0	2797.2	4514.3	4789.3	3589.7	1750.2	0	1272.9	3288.6	3994.4	4786.3	4535.3	4847.9	4773.4	2246.8	4996.7	0	2797.2	4514.3	4789.3	3589.7	1750.2	0	1272.9	3288.6	3994.4	4786.3	2	2	2	1	2	0	2	2	2	2	1	0	1	2	2	2	6935700	2				1131	852;3442	True;True	856;3457	2284;9084	2511;10009	2511;10009			9606
Q9BSJ8	Q9BSJ8	2	2	2	Extended synaptotagmin-1	ESYT1	sp|Q9BSJ8|ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1	1	2	2	2	2.5	2.5	2.5	122.85	1104	1104	4.8			1	1	1	2	0	16.199	1356.4	1033.7	838.27	945.36	2994.7	1951.9	897.01	1496.6	896	1487.2	1884.5	1760.6	0	0	0	0	1356.4	1033.7	838.27	945.36	2994.7	1951.9	897.01	1496.6	896	1487.2	1884.5	1760.6	0	0	0	0	1	1	1	1	3	2	1	1	1	1	2	1	0	0	0	0	13659000	5				1132	1833;4946	True;True	1848;4963	4716;13004;13005;13006;13007	5163;14378;14379;14380;14381	5163;14380			9606
Q9BT88	Q9BT88	1	1	1	Synaptotagmin-11	SYT11	sp|Q9BT88|SYT11_HUMAN Synaptotagmin-11 OS=Homo sapiens OX=9606 GN=SYT11 PE=1 SV=2	1	1	1	1	3.2	3.2	3.2	48.296	431	431	2		1					0.0018921	7.9218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1				1133	3457	True	3472	9118	10046	10046			9606
Q9BTE6	Q9BTE6	2	2	2	Alanyl-tRNA editing protein Aarsd1	AARSD1	sp|Q9BTE6|AASD1_HUMAN Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens OX=9606 GN=AARSD1 PE=1 SV=2	1	2	2	2	6.8	6.8	6.8	45.479	412	412	3		1	1	1			0.0020471	11.144	8173.7	9902.4	10861	9431.7	11799	7205.1	11461	8876.4	9753.5	14122	7872.1	14207	8774.9	9688.4	5802.4	11693	8173.7	9902.4	10861	9431.7	11799	7205.1	11461	8876.4	9753.5	14122	7872.1	14207	8774.9	9688.4	5802.4	11693	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	5567900	3				1134	2108;4664	True;True	2124;4681	5526;12324;12325	6050;13626;13627	6050;13626			9606
Q9BUK0	Q9BUK0	1	1	1	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	CHCHD7	sp|Q9BUK0|CHCH7_HUMAN Coiled-coil-helix-coiled-coil-helix domain-containing protein 7 OS=Homo sapiens OX=9606 GN=CHCHD7 PE=1 SV=1	1	1	1	1	21.2	21.2	21.2	10.095	85	85	6						1	0.0019102	8.1825	2874.2	5309.4	4672.1	6223.4	3294.2	3524.3	6129.6	5068.8	3811.9	6690.1	5233.4	4458.5	3293.2	2912.3	2313.9	1933.9	2874.2	5309.4	4672.1	6223.4	3294.2	3524.3	6129.6	5068.8	3811.9	6690.1	5233.4	4458.5	3293.2	2912.3	2313.9	1933.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8614700	1				1135	3199	True	3217	8467	9332	9332			9606
Q9BUP0	Q9BUP0	3	2	2	EF-hand domain-containing protein D1	EFHD1	sp|Q9BUP0|EFHD1_HUMAN EF-hand domain-containing protein D1 OS=Homo sapiens OX=9606 GN=EFHD1 PE=1 SV=1	1	3	2	2	14.6	10.5	10.5	26.927	239	239	3.33			2	1			0	12.987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379620	3				1136	805;3213;4774	False;True;True	808;3231;4791	2170;2171;2172;8498;8499;12571	2379;2380;2381;2382;9366;9367;13906	2379;9367;13906	570	113	9606
Q9BUQ8	Q9BUQ8	1	1	1	Probable ATP-dependent RNA helicase DDX23	DDX23	sp|Q9BUQ8|DDX23_HUMAN Probable ATP-dependent RNA helicase DDX23 OS=Homo sapiens OX=9606 GN=DDX23 PE=1 SV=3	1	1	1	1	1.5	1.5	1.5	95.581	820	820	3			1				0.0017544	6.9992	0	987.56	0	0	0	0	840.46	0	0	0	1086.8	0	851.89	888.8	0	0	0	987.56	0	0	0	0	840.46	0	0	0	1086.8	0	851.89	888.8	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	2890200	1				1137	508	True	510	1345	1451	1451			9606
Q9BW30	Q9BW30	7	7	7	Tubulin polymerization-promoting protein family member 3	TPPP3	sp|Q9BW30|TPPP3_HUMAN Tubulin polymerization-promoting protein family member 3 OS=Homo sapiens OX=9606 GN=TPPP3 PE=1 SV=1	1	7	7	7	38.1	38.1	38.1	18.985	176	176	4	1	4	4	4	5	5	0	133.72	91463	116020	140780	107630	103830	74931	117420	115400	173750	153030	217200	129120	81391	124970	85478	113130	91463	116020	140780	107630	103830	74931	117420	115400	173750	153030	217200	129120	81391	124970	85478	113130	19	22	22	24	21	19	24	22	22	21	24	21	17	22	19	20	323860000	25				1138	86;87;367;1556;3553;4321;4827	True;True;True;True;True;True;True	85;86;368;1567;3570;4339;4844	202;203;204;205;206;207;981;982;983;984;4063;4064;4065;9392;9393;9394;11367;11368;11369;11370;12690;12691;12692	216;217;218;219;220;221;1062;1063;1064;1065;4467;4468;4469;10356;10357;10358;10359;12510;12511;12512;12513;12514;14041;14042;14043	217;220;1065;4469;10357;12513;14043	601	7	9606
Q9BX66	Q9BX66	6	6	6	Sorbin and SH3 domain-containing protein 1	SORBS1	sp|Q9BX66|SRBS1_HUMAN Sorbin and SH3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SORBS1 PE=1 SV=3	1	6	6	6	5.3	5.3	5.3	142.51	1292	1292	3.8		3	2	1	2	2	0	59.603	29796	26121	31411	24300	26685	17015	26000	30592	34287	34332	24709	26465	27414	24798	22842	19630	29796	26121	31411	24300	26685	17015	26000	30592	34287	34332	24709	26465	27414	24798	22842	19630	8	9	9	8	8	6	9	9	10	9	7	8	8	9	8	8	25528000	10				1139	843;1836;1993;3774;4302;4645	True;True;True;True;True;True	847;1851;2008;3793;4320;4662	2254;4728;5168;9986;11329;11330;12286;12287;12288;12289	2481;5180;5661;11012;12468;12469;13587;13588;13589;13590	2481;5180;5661;11012;12468;13589			9606
Q9BXF6	Q9BXF6	2	2	2	Rab11 family-interacting protein 5	RAB11FIP5	sp|Q9BXF6|RFIP5_HUMAN Rab11 family-interacting protein 5 OS=Homo sapiens OX=9606 GN=RAB11FIP5 PE=1 SV=1	1	2	2	2	4.4	4.4	4.4	70.414	653	653	6						2	0	14.546	18106	10779	15459	18514	16015	14361	11001	12797	11523	7823.8	6984.3	15134	17331	6769.9	12408	11301	18106	10779	15459	18514	16015	14361	11001	12797	11523	7823.8	6984.3	15134	17331	6769.9	12408	11301	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	33017000	2				1140	778;4836	True;True	781;4853	2107;12704	2314;14055	2314;14055			9606
Q9BY11	Q9BY11	15	15	14	Protein kinase C and casein kinase substrate in neurons protein 1	PACSIN1	sp|Q9BY11|PACN1_HUMAN Protein kinase C and casein kinase substrate in neurons protein 1 OS=Homo sapiens OX=9606 GN=PACSIN1 PE=1 SV=1	1	15	15	14	33.8	33.8	32.2	50.965	444	444	4.28		6	9	9	10	12	0	170.35	427290	454390	347890	396210	520420	182930	303650	373310	289240	266940	92624	300750	391110	390770	321080	387900	427290	454390	347890	396210	520420	182930	303650	373310	289240	266940	92624	300750	391110	390770	321080	387900	43	44	43	44	44	36	42	41	40	39	30	41	43	40	41	43	1647700000	46				1141	418;690;697;1121;1467;1760;1930;2266;2346;2870;2959;3464;4410;4848;4965	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	419;692;699;1127;1476;1774;1945;2282;2362;2887;2976;3481;4427;4865;4982	1138;1139;1868;1869;1870;1871;1872;1873;1874;1897;1898;1899;2965;3842;3843;4550;4551;4552;4992;4993;4994;4995;4996;4997;4998;6009;6010;6234;6235;7650;7651;7875;9151;9152;11592;11593;11594;11595;11596;11597;11598;11599;12737;12738;12739;13058	1236;1237;2049;2050;2051;2052;2053;2054;2055;2082;2083;2084;3282;4229;4230;4992;4993;4994;5474;5475;5476;5477;5478;5479;5480;6577;6578;6820;6821;8439;8440;8693;10086;10087;12749;12750;12751;12752;12753;12754;12755;12756;14090;14091;14092;14435	1237;2053;2083;3282;4230;4992;5476;6578;6821;8439;8693;10086;12753;14091;14435	602	88	9606
Q9BY44	Q9BY44	1	1	1	Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed	EIF2A	sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3	1	1	1	1	2.6	2.6	2.6	64.989	585	585	2.5		1	1				0.0010881	11.95	1132.7	1287.2	0	0	865.05	0	0	0	1012.9	0	1983	933.87	0	0	0	1104.3	1132.7	1287.2	0	0	865.05	0	0	0	1012.9	0	1983	933.87	0	0	0	1104.3	1	1	0	0	1	0	0	0	1	0	2	1	0	0	0	1	6995700	2				1142	4141	True	4160	10924;10925	12029;12030	12029			9606
Q9BY67	Q9BY67	1	1	1	Cell adhesion molecule 1	CADM1	sp|Q9BY67|CADM1_HUMAN Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=2	1	1	1	1	2.9	2.9	2.9	48.509	442	442	4.5				1	1		0.0056772	6.3403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2503900	2				1143	3915	True	3934	10322;10323	11389;11390	11389			9606
Q9BY89	Q9BY89	2	2	2	Uncharacterized protein KIAA1671	KIAA1671	sp|Q9BY89|K1671_HUMAN Uncharacterized protein KIAA1671 OS=Homo sapiens OX=9606 GN=KIAA1671 PE=1 SV=2	1	2	2	2	1.2	1.2	1.2	196.71	1806	1806	5				1		1	0	12.655	4767.1	7896.5	5902.7	8513.6	4841.9	5041.5	10048	7989.9	3824.3	7774	3219.6	5903	5584.7	5692.9	4848.6	4778.8	4767.1	7896.5	5902.7	8513.6	4841.9	5041.5	10048	7989.9	3824.3	7774	3219.6	5903	5584.7	5692.9	4848.6	4778.8	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	7939500	2				1144	2742;3919	True;True	2759;3939	7300;10329	8029;11396	8029;11396			9606
Q9BYB0	Q9BYB0	8	8	8	SH3 and multiple ankyrin repeat domains protein 3	SHANK3	sp|Q9BYB0|SHAN3_HUMAN SH3 and multiple ankyrin repeat domains protein 3 OS=Homo sapiens OX=9606 GN=SHANK3 PE=1 SV=3	1	8	8	8	7.3	7.3	7.3	184.67	1731	1731	3.31	2	4	5		2	3	0	164.25	31341	25710	31940	34641	31312	39118	25422	50905	21818	23065	10908	38606	43635	26228	27635	17070	31341	25710	31940	34641	31312	39118	25422	50905	21818	23065	10908	38606	43635	26228	27635	17070	8	7	11	10	11	9	8	11	6	7	3	8	8	8	8	5	164800000	18				1145	50;2199;2326;2953;3679;4084;4159;4297	True;True;True;True;True;True;True;True	49;2215;2342;2970;3697;4103;4178;4315	112;113;114;5792;5793;6148;6149;7860;9749;10777;10778;10779;10780;10974;10975;11317	124;125;126;6340;6341;6724;6725;8678;10756;11876;11877;11878;11879;11880;12084;12085;12086;12456	125;6340;6724;8678;10756;11878;12086;12456			9606
Q9BZ72	Q9BZ72	2	2	2	Membrane-associated phosphatidylinositol transfer protein 2	PITPNM2	sp|Q9BZ72|PITM2_HUMAN Membrane-associated phosphatidylinositol transfer protein 2 OS=Homo sapiens OX=9606 GN=PITPNM2 PE=1 SV=1	1	2	2	2	1.6	1.6	1.6	148.93	1349	1349	3.25		1	2		1		0.0020725	11.406	5780.9	6269.1	8196.5	8271.5	19242	1704.6	450830	6754	22331	5813.2	6818.7	5527.1	5038.7	4559	5328.1	4812.3	5780.9	6269.1	8196.5	8271.5	19242	1704.6	450830	6754	22331	5813.2	6818.7	5527.1	5038.7	4559	5328.1	4812.3	4	4	5	5	6	1	6	4	5	3	3	4	3	4	3	3	283480000	7				1146	2316;5067	True;True	2332;5084	6117;13313;13314;13315	6690;14719;14720;14721;14722;14723;14724	6690;14721	603	372	9606
