Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
Q6P582	Q6P582	1	1	1	Mitotic-spindle organizing protein 2A	MZT2A	sp|Q6P582|MZT2A_HUMAN Mitotic-spindle organizing protein 2A OS=Homo sapiens OX=9606 GN=MZT2A PE=1 SV=2	1	1	1	1	8.9	8.9	8.9	16.22	158	158	2		1					0.0033378	6.6349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685310	1				1170	3107	True	3177	7868	8505	8505			9606
Q6P995	Q6P995	1	1	1	Protein FAM171B	FAM171B	sp|Q6P995|F171B_HUMAN Protein FAM171B OS=Homo sapiens OX=9606 GN=FAM171B PE=2 SV=3	1	1	1	1	1.7	1.7	1.7	92.18	826	826	2		1					0	24.843	3639.3	1600.7	2052.1	2252.2	3916.9	3846.5	2634.7	4641.9	3221.6	4156.3	3603.1	3340.4	1804	3094.8	1394.3	2379.7	3639.3	1600.7	2052.1	2252.2	3916.9	3846.5	2634.7	4641.9	3221.6	4156.3	3603.1	3340.4	1804	3094.8	1394.3	2379.7	2	1	1	1	2	2	2	2	2	2	2	2	1	2	1	1	1870000	2				1171	6084	True	6208	15141	16395;16396	16396			9606
Q6PCB0	Q6PCB0	1	1	1	von Willebrand factor A domain-containing protein 1	VWA1	sp|Q6PCB0|VWA1_HUMAN von Willebrand factor A domain-containing protein 1 OS=Homo sapiens OX=9606 GN=VWA1 PE=1 SV=1	1	1	1	1	3.6	3.6	3.6	46.804	445	445	2		1					0	14.592	3349	1384.6	3831.5	2252.9	2771	1673.3	1150.2	911.54	1458.7	1268.3	2234.1	1265.7	1720.8	2492.3	2858.1	1686.2	3349	1384.6	3831.5	2252.9	2771	1673.3	1150.2	911.54	1458.7	1268.3	2234.1	1265.7	1720.8	2492.3	2858.1	1686.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	372960	1				1172	3017	True	3086	7666	8284	8284			9606
Q6PD62	Q6PD62	1	1	1	RNA polymerase-associated protein CTR9 homolog	CTR9	sp|Q6PD62|CTR9_HUMAN RNA polymerase-associated protein CTR9 homolog OS=Homo sapiens OX=9606 GN=CTR9 PE=1 SV=1	1	1	1	1	1.2	1.2	1.2	133.5	1173	1173	6						1	0	13.386	3231.7	1480	1511.3	2111.5	3186.3	4215.4	4234.8	3433.3	2991.2	1506.4	2549.6	2257.9	0	1688.6	0	0	3231.7	1480	1511.3	2111.5	3186.3	4215.4	4234.8	3433.3	2991.2	1506.4	2549.6	2257.9	0	1688.6	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	5242600	1				1173	424	True	422	1098	1195	1195			9606
Q6PKG0	Q6PKG0	4	4	4	La-related protein 1	LARP1	sp|Q6PKG0|LARP1_HUMAN La-related protein 1 OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=2	1	4	4	4	7.4	7.4	7.4	123.51	1096	1096	4.44		1	1	3	1	3	0	50.687	15700	11409	9943.4	14322	13545	20710	12959	16456	10723	14182	15756	15290	11761	12844	8862.5	9773.3	15700	11409	9943.4	14322	13545	20710	12959	16456	10723	14182	15756	15290	11761	12844	8862.5	9773.3	7	6	7	6	6	6	5	6	4	6	5	7	6	6	5	6	72828000	9				1174	781;1845;2261;5573	True;True;True;True	780;1882;2309;5699	1961;4658;4659;4660;5688;5689;5690;5691;13914	2133;5073;5074;5075;6174;6175;6176;6177;15080	2133;5075;6174;15080			9606
Q6PUV4	Q6PUV4	7	7	3	Complexin-2	CPLX2	sp|Q6PUV4|CPLX2_HUMAN Complexin-2 OS=Homo sapiens OX=9606 GN=CPLX2 PE=2 SV=2	1	7	7	3	40.3	40.3	21.6	15.394	134	134	4.24	2	1	3	6	2	7	0	53.264	927190	1013800	732310	929140	1118400	952300	1074100	1325700	1091900	1531000	1145500	1672900	1445000	1394300	789750	1237100	927190	1013800	732310	929140	1118400	952300	1074100	1325700	1091900	1531000	1145500	1672900	1445000	1394300	789750	1237100	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	3400400000	22				1175	72;1673;3745;4565;4566;4832;5095	True;True;True;True;True;True;True	72;1707;3826;4660;4661;4662;4663;4942;5211	167;168;169;4231;4232;4233;4234;4235;4236;4237;4238;9561;11496;11497;11498;11499;11500;11501;12149;12825;12826	191;192;193;4611;4612;4613;4614;4615;4616;4617;4618;10366;12452;12453;12454;12455;12456;12457;12458;13154;13888;13889	193;4611;10366;12452;12458;13154;13888	804	19	9606
Q6QNY1	Q6QNY1	1	1	1	Biogenesis of lysosome-related organelles complex 1 subunit 2	BLOC1S2	sp|Q6QNY1|BL1S2_HUMAN Biogenesis of lysosome-related organelles complex 1 subunit 2 OS=Homo sapiens OX=9606 GN=BLOC1S2 PE=1 SV=1	1	1	1	1	12.7	12.7	12.7	15.961	142	142	6						1	0.0033223	6.5672	3759.5	2672.9	3137.2	2760.3	2634.4	3577.7	2487.1	3673.5	3232.9	2359.3	2246.7	2325	2694.5	2723.4	2064.4	1666.1	3759.5	2672.9	3137.2	2760.3	2634.4	3577.7	2487.1	3673.5	3232.9	2359.3	2246.7	2325	2694.5	2723.4	2064.4	1666.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3610800	1				1176	5572	True	5698	13913	15079	15079			9606
Q6UB28	Q6UB28	1	1	1	Methionine aminopeptidase 1D, mitochondrial	METAP1D	sp|Q6UB28|MAP12_HUMAN Methionine aminopeptidase 1D, mitochondrial OS=Homo sapiens OX=9606 GN=METAP1D PE=1 SV=1	1	1	1	1	4.2	4.2	4.2	37.087	335	335	5					1		1	-2	7493.8	10895	10605	9058.9	5995.2	10489	4816.9	7168.8	6088.3	8914.4	5631.3	7423.6	4746.3	6676.3	10330	5425.8	7493.8	10895	10605	9058.9	5995.2	10489	4816.9	7168.8	6088.3	8914.4	5631.3	7423.6	4746.3	6676.3	10330	5425.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7008800	1	+			1177	6662	True	6789	16579	17988	17988	805	119	9606
Q6UUV9	Q6UUV9	2	2	2	CREB-regulated transcription coactivator 1	CRTC1	sp|Q6UUV9|CRTC1_HUMAN CREB-regulated transcription coactivator 1 OS=Homo sapiens OX=9606 GN=CRTC1 PE=1 SV=2	1	2	2	2	4.9	4.9	4.9	67.299	634	634	3.67			2		1		0	17.793	12244	7625.4	10075	8820.2	10483	9871.1	7997.1	12269	9494.8	15721	11352	9492.6	13236	10769	6208.1	11842	12244	7625.4	10075	8820.2	10483	9871.1	7997.1	12269	9494.8	15721	11352	9492.6	13236	10769	6208.1	11842	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	15182000	3				1178	4814;6847	True;True	4924;6979	12101;12102;17043	13101;13102;18476	13101;18476	806;807	32;188	9606
Q6UWR7	Q6UWR7	6	6	6	Ectonucleotide pyrophosphatase/phosphodiesterase family member 6	ENPP6	sp|Q6UWR7|ENPP6_HUMAN Ectonucleotide pyrophosphatase/phosphodiesterase family member 6 OS=Homo sapiens OX=9606 GN=ENPP6 PE=1 SV=2	1	6	6	6	17.5	17.5	17.5	50.24	440	440	3.94	1	2	4	4	4	3	0	51.585	196720	544080	225660	259680	144000	299250	130640	120090	267540	56558	76271	115200	141840	133600	390170	75408	196720	544080	225660	259680	144000	299250	130640	120090	267540	56558	76271	115200	141840	133600	390170	75408	17	18	18	18	18	18	17	18	18	15	16	18	17	18	18	17	326800000	19				1179	158;3257;3429;4385;5604;7203	True;True;True;True;True;True	159;3329;3505;4479;5730;7340	401;402;403;404;405;8295;8296;8297;8298;8770;8771;8772;8773;11063;13990;13991;13992;17938	442;443;444;445;446;8967;8968;8969;8970;9492;9493;9494;9495;9496;11988;15161;15162;15163;19430	445;8968;9496;11988;15163;19430	808;809;810	296;361;363	9606
Q6UXX5	Q6UXX5	1	1	1	Inter-alpha-trypsin inhibitor heavy chain H6	ITIH6	sp|Q6UXX5|ITIH6_HUMAN Inter-alpha-trypsin inhibitor heavy chain H6 OS=Homo sapiens OX=9606 GN=ITIH6 PE=1 SV=1	1	1	1	1	0.8	0.8	0.8	143.19	1313	1313	2		1					0.0013918	7	2422.6	3738.8	0	1369.1	1932.1	0	2335.5	2724.1	1743.3	1038.6	1685.2	2917.1	1372.7	1886.6	0	1426.2	2422.6	3738.8	0	1369.1	1932.1	0	2335.5	2724.1	1743.3	1038.6	1685.2	2917.1	1372.7	1886.6	0	1426.2	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1				1180	3696	True	3775	9442	10228	10228			9606
Q6VY07	Q6VY07	1	1	1	Phosphofurin acidic cluster sorting protein 1	PACS1	sp|Q6VY07|PACS1_HUMAN Phosphofurin acidic cluster sorting protein 1 OS=Homo sapiens OX=9606 GN=PACS1 PE=1 SV=2	1	1	1	1	1.8	1.8	1.8	104.9	963	963	4				1			0.0014859	9.1536	0	0	0	982.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1277900	1				1181	2833	True	2897	7159	7735	7735			9606
Q6ZMI0	Q6ZMI0	3	3	3	Protein phosphatase 1 regulatory subunit 21	PPP1R21	sp|Q6ZMI0|PPR21_HUMAN Protein phosphatase 1 regulatory subunit 21 OS=Homo sapiens OX=9606 GN=PPP1R21 PE=1 SV=1	1	3	3	3	3.1	3.1	3.1	88.313	780	780	3		1	3	1			0	28.233	42903	33488	26494	27867	31677	27603	31670	33933	38159	24493	24660	35151	25739	27464	17416	36010	42903	33488	26494	27867	31677	27603	31670	33933	38159	24493	24660	35151	25739	27464	17416	36010	4	4	4	4	4	4	4	4	4	5	4	5	4	4	4	4	22702000	6				1182	5470;6095;6697	True;True;True	5595;6219;6827	13685;13686;15181;16680;16681	14834;14835;16439;16440;18091;18092	14835;16439;18092			9606
Q6ZP82	Q6ZP82	1	1	1	Coiled-coil domain-containing protein 141	CCDC141	sp|Q6ZP82|CC141_HUMAN Coiled-coil domain-containing protein 141 OS=Homo sapiens OX=9606 GN=CCDC141 PE=1 SV=2	1	1	1	1	0.5	0.5	0.5	166.26	1450	1450	3.4	1	1	1		1	1	1	-2	101150	176280	139510	183780	193910	197130	148880	78698	179840	34313	46827	90020	109730	245140	231830	65535	101150	176280	139510	183780	193910	197130	148880	78698	179840	34313	46827	90020	109730	245140	231830	65535	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	151030000	5	+			1183	4769	True	4878	11989;11990;11991;11992;11993	12980;12981;12982;12983;12984	12980	811	653	9606
Q6ZU35	Q6ZU35	2	2	2	Uncharacterized protein KIAA1211	KIAA1211	sp|Q6ZU35|K1211_HUMAN Uncharacterized protein KIAA1211 OS=Homo sapiens OX=9606 GN=KIAA1211 PE=1 SV=3	1	2	2	2	1.5	1.5	1.5	136.76	1233	1233	6						2	0	12.377	2212.6	3809.3	2858	4294.8	908.19	2357	3229.2	4819.2	1344.4	2568.6	1523	3516.9	1241.7	3510.7	0	0	2212.6	3809.3	2858	4294.8	908.19	2357	3229.2	4819.2	1344.4	2568.6	1523	3516.9	1241.7	3510.7	0	0	2	2	2	2	1	1	2	2	1	2	1	2	1	2	0	0	6567100	2				1184	1623;5251	True;True	1656;5371	4138;13203	4511;14288	4511;14288			9606
Q6ZVF9	Q6ZVF9	1	1	1	G protein-regulated inducer of neurite outgrowth 3	GPRIN3	sp|Q6ZVF9|GRIN3_HUMAN G protein-regulated inducer of neurite outgrowth 3 OS=Homo sapiens OX=9606 GN=GPRIN3 PE=2 SV=2	1	1	1	1	2.4	2.4	2.4	82.438	776	776	3			1				0	26.785	0	0	0	0	0	0	0	0	0	0	0	0	974.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1				1185	5938	True	6063	14797	16022	16022			9606
Q6ZVL6	Q6ZVL6	2	2	2	UPF0606 protein KIAA1549L	KIAA1549L	sp|Q6ZVL6|K154L_HUMAN UPF0606 protein KIAA1549L OS=Homo sapiens OX=9606 GN=KIAA1549L PE=2 SV=2	1	2	2	2	1	1	1	199	1849	1849	3		1	2	1			0	19.731	19416	20280	13271	21254	19523	22178	22427	31649	25693	32604	17913	24881	12424	21792	13901	12108	19416	20280	13271	21254	19523	22178	22427	31649	25693	32604	17913	24881	12424	21792	13901	12108	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	13230000	4				1186	3276;5579	True;True	3348;5705	8344;8345;13931;13932	9020;9021;15100;15101	9021;15101			9606
Q6ZVM7	Q6ZVM7	1	1	1	TOM1-like protein 2	TOM1L2	sp|Q6ZVM7|TM1L2_HUMAN TOM1-like protein 2 OS=Homo sapiens OX=9606 GN=TOM1L2 PE=1 SV=1	1	1	1	1	3	3	3	55.556	507	507	6						1	0.0015175	10.263	2276.7	2339.2	2553.2	2055.9	4093.5	4493.6	2208.4	2395.5	3141.7	2517.8	1606.2	4067.3	2806.8	3778.5	1375.2	2659	2276.7	2339.2	2553.2	2055.9	4093.5	4493.6	2208.4	2395.5	3141.7	2517.8	1606.2	4067.3	2806.8	3778.5	1375.2	2659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3579100	1				1187	2686	True	2749	6726	7279	7279			9606
Q6ZWB6	Q6ZWB6	1	1	1	BTB/POZ domain-containing protein KCTD8	KCTD8	sp|Q6ZWB6|KCTD8_HUMAN BTB/POZ domain-containing protein KCTD8 OS=Homo sapiens OX=9606 GN=KCTD8 PE=2 SV=1	1	1	1	1	2.5	2.5	2.5	52.439	473	473	2		1					0.0061538	6.1826	3633.9	3213.3	3649	3066.8	2732.5	3373.4	3455.2	5443.7	3602.7	4565.1	3409.7	3480	2557.1	3970.7	3736.6	5893.3	3633.9	3213.3	3649	3066.8	2732.5	3373.4	3455.2	5443.7	3602.7	4565.1	3409.7	3480	2557.1	3970.7	3736.6	5893.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1172800	1				1188	1492	True	1518	3749	4107	4107			9606
Q70CQ2	Q70CQ2	2	2	2	Ubiquitin carboxyl-terminal hydrolase 34	USP34	sp|Q70CQ2|UBP34_HUMAN Ubiquitin carboxyl-terminal hydrolase 34 OS=Homo sapiens OX=9606 GN=USP34 PE=1 SV=2	1	2	2	2	0.6	0.6	0.6	404.23	3546	3546	2	1		1				0	10.821	11667	11757	18069	10391	10878	13764	8948	10126	11676	39534	13249	73739	8924.9	13831	18595	10884	11667	11757	18069	10391	10878	13764	8948	10126	11676	39534	13249	73739	8924.9	13831	18595	10884	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	5349200	2				1189	3447;4678	True;True	3523;4783	8827;11752	9556;12725	9556;12725			9606
Q70E73	Q70E73	1	1	1	Ras-associated and pleckstrin homology domains-containing protein 1	RAPH1	sp|Q70E73|RAPH1_HUMAN Ras-associated and pleckstrin homology domains-containing protein 1 OS=Homo sapiens OX=9606 GN=RAPH1 PE=1 SV=3	1	1	1	1	1.2	1.2	1.2	135.25	1250	1250	2		1					0.0015256	10.445	0	1085.9	799.97	824.84	1711.8	1462.7	1049.9	0	0	2121.3	0	1441.8	1387.8	1648.4	2002.7	1370.9	0	1085.9	799.97	824.84	1711.8	1462.7	1049.9	0	0	2121.3	0	1441.8	1387.8	1648.4	2002.7	1370.9	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1				1190	6009	True	6133	14965	16209	16209			9606
Q71H61	Q71H61	1	1	1	Immunoglobulin-like domain-containing receptor 2	ILDR2	sp|Q71H61|ILDR2_HUMAN Immunoglobulin-like domain-containing receptor 2 OS=Homo sapiens OX=9606 GN=ILDR2 PE=2 SV=1	1	1	1	1	2.8	2.8	2.8	71.199	639	639	5.5					1	1	0.0014134	7.297	6854.2	9378	3995.2	5571.5	5647.8	6151	6361.3	4890.7	7656.4	6108.7	4237.4	4809.1	6326.8	5942.3	2550.1	4306.4	6854.2	9378	3995.2	5571.5	5647.8	6151	6361.3	4890.7	7656.4	6108.7	4237.4	4809.1	6326.8	5942.3	2550.1	4306.4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2613500	2				1191	404	True	402	1046;1047	1136;1137	1137			9606
Q71UM5	Q71UM5	2	2	1	40S ribosomal protein S27-like	RPS27L	sp|Q71UM5|RS27L_HUMAN 40S ribosomal protein S27-like OS=Homo sapiens OX=9606 GN=RPS27L PE=1 SV=3	1	2	2	1	28.6	28.6	13.1	9.4771	84	84	1.5	1	1					0	13.247	11876	20319	11811	9838.4	7720.5	17365	10956	12748	8739	10613	10638	14669	8107.3	11169	7060.9	6644.7	11876	20319	11811	9838.4	7720.5	17365	10956	12748	8739	10613	10638	14669	8107.3	11169	7060.9	6644.7	1	2	1	1	1	2	1	2	2	2	2	2	1	2	1	1	5688100	2				1192	1159;4451	True;True	1168;4546	2865;11231	3126;12163	3126;12163	493	33	9606
Q765P7	Q765P7	1	1	1	MTSS1-like protein	MTSS1L	sp|Q765P7|MTSSL_HUMAN MTSS1-like protein OS=Homo sapiens OX=9606 GN=MTSS1L PE=1 SV=1	1	1	1	1	3.1	3.1	3.1	79.928	747	747	4				1			0.001506	9.7443	2861.8	3191.4	3017.3	2410.7	1908	2129.2	2273.9	2077	1491.6	2013.4	2222.2	2556	2399.9	2263.6	1063.1	4113.5	2861.8	3191.4	3017.3	2410.7	1908	2129.2	2273.9	2077	1491.6	2013.4	2222.2	2556	2399.9	2263.6	1063.1	4113.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4993100	1				1193	1339	True	1354	3292	3604	3604			9606
Q7L099	Q7L099	8	8	8	Protein RUFY3	RUFY3	sp|Q7L099|RUFY3_HUMAN Protein RUFY3 OS=Homo sapiens OX=9606 GN=RUFY3 PE=1 SV=1	1	8	8	8	17.1	17.1	17.1	52.964	469	469	2.92	2	2	4	3	1		0	68.18	98049	106220	72538	74015	82170	91845	87380	102450	92315	97342	77790	96174	101410	90618	69492	85246	98049	106220	72538	74015	82170	91845	87380	102450	92315	97342	77790	96174	101410	90618	69492	85246	12	12	12	11	12	12	12	12	12	12	12	12	12	12	11	12	145150000	12				1194	1726;1972;3181;3526;4314;5011;6175;6374	True;True;True;True;True;True;True;True	1761;2010;3252;3603;4407;5125;6298;6500	4361;4996;8047;9016;10898;12625;12626;15371;15372;15373;15374;15871	4747;5437;8698;9758;11798;13676;13677;16651;16652;16653;16654;17189	4747;5437;8698;9758;11798;13677;16653;17189	812;813;814	313;365;369	9606
Q7L0J3	Q7L0J3	3	3	3	Synaptic vesicle glycoprotein 2A	SV2A	sp|Q7L0J3|SV2A_HUMAN Synaptic vesicle glycoprotein 2A OS=Homo sapiens OX=9606 GN=SV2A PE=1 SV=1	1	3	3	3	4.6	4.6	4.6	82.694	742	742	4.14			3	2		2	0	19.436	52584	35436	37651	33458	51748	53106	47274	52950	39631	67274	53831	54867	46749	47541	26738	44452	52584	35436	37651	33458	51748	53106	47274	52950	39631	67274	53831	54867	46749	47541	26738	44452	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	352990000	7				1195	2204;2871;6931	True;True;True	2252;2935;7063	5559;5560;5561;7241;7242;17252;17253	6038;6039;6040;7821;7822;18699;18700	6039;7822;18700			9606
Q7L266	Q7L266	4	4	4	Isoaspartyl peptidase/L-asparaginase;Isoaspartyl peptidase/L-asparaginase alpha chain;Isoaspartyl peptidase/L-asparaginase beta chain	ASRGL1	sp|Q7L266|ASGL1_HUMAN Isoaspartyl peptidase/L-asparaginase OS=Homo sapiens OX=9606 GN=ASRGL1 PE=1 SV=2	1	4	4	4	18.8	18.8	18.8	32.054	308	308	1.8	3	1		1			0	56.646	25824	46021	36261	40353	39548	42446	22771	32027	28804	34338	20712	48016	21576	33102	45160	26315	25824	46021	36261	40353	39548	42446	22771	32027	28804	34338	20712	48016	21576	33102	45160	26315	4	4	4	4	5	4	4	4	4	5	4	5	4	4	5	4	155260000	5				1196	116;3022;4104;4576	True;True;True;True	118;3091;4194;4674	277;278;7685;10411;11522	304;305;8305;11288;12479	305;8305;11288;12479	815	1	9606
Q7RTP6	Q7RTP6	3	3	3	Protein-methionine sulfoxide oxidase MICAL3	MICAL3	sp|Q7RTP6|MICA3_HUMAN [F-actin]-monooxygenase MICAL3 OS=Homo sapiens OX=9606 GN=MICAL3 PE=1 SV=2	1	3	3	3	1.6	1.6	1.6	224.29	2002	2002	2	1	1	1				0	18.848	9109.3	14346	10116	13125	17175	16443	13986	17851	12841	13475	15575	19426	7539.4	14362	3025.7	4366.5	9109.3	14346	10116	13125	17175	16443	13986	17851	12841	13475	15575	19426	7539.4	14362	3025.7	4366.5	2	2	3	3	2	2	2	3	3	3	2	3	2	3	1	1	21663000	3				1197	725;1299;4090	True;True;True	726;1314;4180	1838;3185;10380	2000;3486;11257	2000;3486;11257			9606
Q7Z2K8	Q7Z2K8	13	13	13	G protein-regulated inducer of neurite outgrowth 1	GPRIN1	sp|Q7Z2K8|GRIN1_HUMAN G protein-regulated inducer of neurite outgrowth 1 OS=Homo sapiens OX=9606 GN=GPRIN1 PE=1 SV=2	1	13	13	13	12.6	12.6	12.6	102.4	1008	1008	2.24	9	4	4	2	2		0	193.48	248350	97828	210400	267380	202210	289670	139210	246910	210330	278750	187300	141980	243050	248670	215020	148610	248350	97828	210400	267380	202210	289670	139210	246910	210330	278750	187300	141980	243050	248670	215020	148610	23	20	22	22	22	22	22	22	22	22	21	22	23	22	23	21	175570000	23				1198	136;202;645;905;1127;1870;2330;3151;4811;4929;6407;6610;6889	True;True;True;True;True;True;True;True;True;True;True;True;True	138;202;648;907;1136;1907;2379;3222;4921;5042;6534;6737;7021	341;342;510;511;512;1616;2277;2797;4736;5858;5859;5860;5861;7986;12093;12402;15943;16466;17141;17142;17143	375;376;556;557;558;1748;2483;3051;5153;6363;6364;6365;6366;6367;8633;13091;13432;13433;17266;17844;18578;18579;18580	376;557;1748;2483;3051;5153;6365;8633;13091;13432;17266;17844;18580			9606
Q7Z3B1	Q7Z3B1	6	6	6	Neuronal growth regulator 1	NEGR1	sp|Q7Z3B1|NEGR1_HUMAN Neuronal growth regulator 1 OS=Homo sapiens OX=9606 GN=NEGR1 PE=1 SV=3	1	6	6	6	24.6	24.6	24.6	38.719	354	354	2.92	4	3	1	1		3	0	147.11	78785	148080	79941	110750	161400	138070	123430	117130	136220	89998	104980	175430	109020	168950	162480	77128	78785	148080	79941	110750	161400	138070	123430	117130	136220	89998	104980	175430	109020	168950	162480	77128	9	11	11	9	12	11	11	11	11	11	9	12	9	12	10	9	172390000	13				1199	1222;1438;3763;6004;6972;7058	True;True;True;True;True;True	1234;1461;3845;6128;7105;7192	2994;3609;9601;14952;14953;14954;14955;14956;17363;17364;17563;17564	3264;3946;3947;10408;16196;16197;16198;16199;16200;18822;18823;19035;19036	3264;3947;10408;16199;18822;19035			9606
Q7Z406	Q7Z406	2	2	2	Myosin-14	MYH14	sp|Q7Z406|MYH14_HUMAN Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2	1	2	2	2	1.4	1.4	1.4	227.87	1995	1995	6						2	0	12.342	2850.1	3386.1	1546.7	3524.7	3041.6	3441.8	3036.3	1969.5	3334	3634.1	3223.4	2624.9	2197.8	1708.4	1091.1	2472.7	2850.1	3386.1	1546.7	3524.7	3041.6	3441.8	3036.3	1969.5	3334	3634.1	3223.4	2624.9	2197.8	1708.4	1091.1	2472.7	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	4123100	2				1200	1550;5006	True;True	1580;5120	3929;12618	4294;13669	4294;13669			9606
Q7Z422	Q7Z422	3	3	3	SUZ domain-containing protein 1	SZRD1	sp|Q7Z422|SZRD1_HUMAN SUZ domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SZRD1 PE=1 SV=1	1	3	3	3	31.6	31.6	31.6	16.997	152	152	3.75	1	1	2	1	1	2	0	30.435	33347	13944	33717	25359	22721	22380	19446	22742	21322	36482	20513	24988	49802	31006	20068	47297	33347	13944	33717	25359	22721	22380	19446	22742	21322	36482	20513	24988	49802	31006	20068	47297	6	5	6	6	6	6	6	5	5	6	6	5	6	6	6	7	84594000	9				1201	1491;3546;6911	True;True;True	1517;3623;7043	3746;3747;3748;9083;9084;17199;17200;17201	4104;4105;4106;9837;9838;18640;18641;18642;18643	4105;9838;18641			9606
Q7Z460	Q7Z460	2	2	2	CLIP-associating protein 1	CLASP1	sp|Q7Z460|CLAP1_HUMAN CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=1	1	2	2	2	1.4	1.4	1.4	169.45	1538	1538	1.5	1	1					0	11.614	6956.6	3365.7	4838.1	4151	6128.3	5017.9	4941.2	7424.6	6160.2	4416.7	7856.9	8647.6	4941.8	4050.8	3633	4550.4	6956.6	3365.7	4838.1	4151	6128.3	5017.9	4941.2	7424.6	6160.2	4416.7	7856.9	8647.6	4941.8	4050.8	3633	4550.4	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	272130	2				1202	892;3056	True;True	892;3126	2232;7755	2433;8389	2433;8389			9606
Q7Z4H3	Q7Z4H3	1	1	1	HD domain-containing protein 2	HDDC2	sp|Q7Z4H3|HDDC2_HUMAN HD domain-containing protein 2 OS=Homo sapiens OX=9606 GN=HDDC2 PE=1 SV=1	1	1	1	1	5.4	5.4	5.4	23.39	204	204	2		1					0.0046083	6.5025	1113.2	1171.7	1914.4	2117	0	797.39	0	0	0	1150.7	976.14	1651.9	0	0	1059.1	1292.4	1113.2	1171.7	1914.4	2117	0	797.39	0	0	0	1150.7	976.14	1651.9	0	0	1059.1	1292.4	1	1	1	1	0	1	0	0	0	1	1	1	0	0	1	1	312960	1				1203	4982	True	5096	12561	13609	13609			9606
