Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Fraction 5	Fraction 6	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions	Taxonomy IDs
Q15555	Q15555	7	7	5	Microtubule-associated protein RP/EB family member 2	MAPRE2	sp|Q15555|MARE2_HUMAN Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens OX=9606 GN=MAPRE2 PE=1 SV=1	1	7	7	5	22.3	22.3	16.8	37.031	327	327	3.61	4	4	4	2	3	6	0	51.136	992590	809760	720850	1058900	745930	859390	887020	998470	984530	1042600	1069400	813850	1165200	913980	788700	991340	992590	809760	720850	1058900	745930	859390	887020	998470	984530	1042600	1069400	813850	1165200	913980	788700	991340	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	1943500000	23				1194	841;1348;2230;2597;4642;4807;5233	True;True;True;True;True;True;True	847;1365;2272;2644;4718;4886;5320	2281;2282;2283;2284;2285;2286;3692;3693;3694;3695;3696;6203;6204;7216;7217;7218;12956;12957;12958;12959;12960;13410;14641	2623;2624;2625;2626;2627;2628;4243;4244;4245;4246;4247;7164;7165;8315;8316;8317;14895;14896;14897;14898;14899;15408;16800	2627;4245;7165;8317;14898;15408;16800			9606
Q15582	Q15582	1	1	1	Transforming growth factor-beta-induced protein ig-h3	TGFBI	sp|Q15582|BGH3_HUMAN Transforming growth factor-beta-induced protein ig-h3 OS=Homo sapiens OX=9606 GN=TGFBI PE=1 SV=1	1	1	1	1	2.2	2.2	2.2	74.68	683	683	2		1					0	2.7849	3504.6	3206.6	5764.4	1310.9	6391	3623.4	2136.7	2292	2708.3	2319.3	3814	2259.8	3430.3	1897.4	4578.7	3144.7	3504.6	3206.6	5764.4	1310.9	6391	3623.4	2136.7	2292	2708.3	2319.3	3814	2259.8	3430.3	1897.4	4578.7	3144.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5290600	1				1195	2197	True	2239	6115	7060	7060			9606
Q15599	Q15599	5	5	5	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	SLC9A3R2	sp|Q15599|NHRF2_HUMAN Na(+)/H(+) exchange regulatory cofactor NHE-RF2 OS=Homo sapiens OX=9606 GN=SLC9A3R2 PE=1 SV=2	1	5	5	5	18.7	18.7	18.7	37.413	337	337	3.67	1	1	5	1	2	2	0	13.605	653200	638360	559720	618590	801340	571220	639520	594190	564170	759780	618550	691870	814660	856990	621780	703800	653200	638360	559720	618590	801340	571220	639520	594190	564170	759780	618550	691870	814660	856990	621780	703800	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	566550000	12				1196	3349;5085;5087;6462;7134	True;True;True;True;True	3412;5167;5169;6573;7251	9254;14186;14187;14188;14189;14190;14196;14197;14198;17917;19678;19679	10611;16296;16297;16298;16299;16300;16307;16308;16309;20544;22510;22511	10611;16300;16307;20544;22511			9606
Q15691	Q15691	3	1	1	Microtubule-associated protein RP/EB family member 1	MAPRE1	sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3	1	3	1	1	9.3	3	3	29.999	268	268	3	1	1	1	1	1		0.0078344	1.8872	104990	112210	105640	120650	115220	105350	98518	127790	122360	99635	141760	109620	187470	146810	126770	138510	104990	112210	105640	120650	115220	105350	98518	127790	122360	99635	141760	109620	187470	146810	126770	138510	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	188480000	5				1197	2597;2940;5345	False;False;True	2644;2995;5432	7216;7217;7218;8145;8146;14915;14916;14917;14918;14919	8315;8316;8317;9349;9350;17105;17106;17107;17108;17109	8317;9349;17108			9606
Q15700	Q15700	9	7	7	Disks large homolog 2	DLG2	sp|Q15700|DLG2_HUMAN Disks large homolog 2 OS=Homo sapiens OX=9606 GN=DLG2 PE=1 SV=3	1	9	7	7	13.9	11.4	11.4	97.551	870	870	3.52	3	4	3	4	4	3	0	72.426	929340	857740	850110	949010	867430	705230	646540	697340	869940	703760	998660	825540	933350	827020	800970	1149100	929340	857740	850110	949010	867430	705230	646540	697340	869940	703760	998660	825540	933350	827020	800970	1149100	23	23	22	23	23	22	20	22	22	19	23	23	23	23	23	23	728810000	23				1198	640;1516;1542;3172;3201;3663;6283;8078;8450	True;False;True;True;True;True;False;True;True	645;1537;1563;3234;3263;3730;6389;8202;8580	1755;4128;4129;4130;4131;4181;4182;4183;4184;8777;8778;8830;8831;10237;10238;10239;10240;10241;10242;17470;17471;17472;17473;22293;22294;22295;22296;23314;23315	2011;4764;4765;4766;4767;4821;4822;4823;4824;10064;10065;10121;10122;11736;11737;11738;11739;11740;11741;11742;19996;19997;19998;19999;25484;25485;25486;25487;26647;26648;26649	2011;4767;4824;10064;10122;11738;19998;25485;26647	858;859	585;593	9606
Q15717	Q15717	3	3	3	ELAV-like protein 1	ELAVL1	sp|Q15717|ELAV1_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2	1	3	3	3	10.7	10.7	10.7	36.091	326	326	2.33	3	1	1			1	0	65.454	79773	68663	84313	74823	87275	66343	69171	64194	75167	61473	85289	75658	72767	76401	81055	76847	79773	68663	84313	74823	87275	66343	69171	64194	75167	61473	85289	75658	72767	76401	81055	76847	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	191770000	6				1199	1080;6829;8067	True;True;True	1088;6946;8191	2943;18907;18908;18909;18910;22276	3365;21652;21653;21654;21655;25467	3365;21655;25467			9606
Q15735	Q15735	1	1	1	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A	INPP5J	sp|Q15735|PI5PA_HUMAN Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A OS=Homo sapiens OX=9606 GN=INPP5J PE=1 SV=3	1	1	1	1	1	1	1	107.2	1006	1006	1	1						0.0088203	1.8109	9644.5	9090	14647	12587	15498	10057	6431.2	10395	9860.4	7395.7	11340	9747.7	22139	17205	7851.3	12269	9644.5	9090	14647	12587	15498	10057	6431.2	10395	9860.4	7395.7	11340	9747.7	22139	17205	7851.3	12269	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8506800	1				1200	7793	True	7913	21537	24662	24662			9606
Q15746	Q15746	4	4	4	Myosin light chain kinase, smooth muscle;Myosin light chain kinase, smooth muscle, deglutamylated form	MYLK	sp|Q15746|MYLK_HUMAN Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4	1	4	4	4	2.1	2.1	2.1	210.71	1914	1914	2.2	2	2			1		0	9.2447	102630	118060	75042	120860	120330	105040	112770	125140	97355	87025	97879	66499	138880	76105	134020	101280	102630	118060	75042	120860	120330	105040	112770	125140	97355	87025	97879	66499	138880	76105	134020	101280	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	58320000	5				1201	401;4099;5170;7656	True;True;True;True	404;4169;5254;7777	1100;1101;11554;14460;21180	1294;1295;13274;16606;24250	1295;13274;16606;24250			9606
Q15773	Q15773	9	9	9	Myeloid leukemia factor 2	MLF2	sp|Q15773|MLF2_HUMAN Myeloid leukemia factor 2 OS=Homo sapiens OX=9606 GN=MLF2 PE=1 SV=1	1	9	9	9	33.9	33.9	33.9	28.147	248	248	4.46	1	3	3	5	4	10	0	41.633	1178500	940370	878730	1032600	921420	976460	755480	970930	1220300	983640	870050	1124700	1004500	1016200	1004100	1153000	1178500	940370	878730	1032600	921420	976460	755480	970930	1220300	983640	870050	1124700	1004500	1016200	1004100	1153000	35	34	34	32	35	36	34	32	35	33	35	34	35	34	35	35	2928400000	36				1202	1637;4638;5863;5864;6131;6369;7355;7356;8318	True;True;True;True;True;True;True;True;True	1661;1662;4714;5961;5962;6234;6478;7473;7474;8445	4545;4546;4547;4548;4549;4550;4551;12939;12940;12941;12942;12943;16366;16367;16368;16369;16370;17067;17068;17690;20322;20323;20324;22948;22949;22950	5265;5266;5267;5268;5269;5270;5271;5272;5273;14876;14877;14878;14879;14880;18760;18761;18762;18763;18764;18765;18766;18767;18768;18769;19544;19545;20245;23221;23222;23223;23224;23225;26222;26223;26224;26225	5267;14877;18761;18765;19545;20245;23223;23224;26223	860;861;862	14;17;127	9606
Q15785	Q15785	4	4	4	Mitochondrial import receptor subunit TOM34	TOMM34	sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2	1	4	4	4	17.8	17.8	17.8	34.559	309	309	2.2	2	1	1	1			0	49.261	18641	14536	30753	21470	31245	33373	12813	18166	22825	15221	21373	15827	23425	15415	14727	33797	18641	14536	30753	21470	31245	33373	12813	18166	22825	15221	21373	15827	23425	15415	14727	33797	5	4	5	5	5	5	5	5	5	4	4	4	5	4	4	5	26033000	5				1203	5143;7026;7644;8530	True;True;True;True	5227;7143;7765;8662	14378;19419;21148;21149;23576	16512;22218;24211;24212;26950	16512;22218;24212;26950			9606
Q15814	Q15814	2	2	2	Tubulin-specific chaperone C	TBCC	sp|Q15814|TBCC_HUMAN Tubulin-specific chaperone C OS=Homo sapiens OX=9606 GN=TBCC PE=1 SV=2	1	2	2	2	4.6	4.6	4.6	39.248	346	346	3.25	1		1	1	1		0	2.7659	52222	49575	35211	52705	31431	34204	37738	46066	46497	61047	37959	46401	45170	37258	35845	47852	52222	49575	35211	52705	31431	34204	37738	46066	46497	61047	37959	46401	45170	37258	35845	47852	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	135400000	4				1204	138;6078	True;True	137;6180	362;363;364;16945	443;444;445;19409	444;19409			9606
Q15818	Q15818	5	5	5	Neuronal pentraxin-1	NPTX1	sp|Q15818|NPTX1_HUMAN Neuronal pentraxin-1 OS=Homo sapiens OX=9606 GN=NPTX1 PE=2 SV=2	1	5	5	5	9.7	9.7	9.7	47.122	432	432	3.12	4	3	3	3	2	2	0	10.532	902640	1091100	1051700	1006000	1554500	865850	1004300	1000100	1002200	759400	1388700	869950	1263800	1134600	1490700	1045800	902640	1091100	1051700	1006000	1554500	865850	1004300	1000100	1002200	759400	1388700	869950	1263800	1134600	1490700	1045800	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	1961500000	19				1205	2713;2742;5135;7558;8097	True;True;True;True;True	2761;2790;5219;7679;8221	7519;7520;7521;7522;7523;7608;7609;7610;7611;7612;7613;14365;14366;20882;22332;22333;22334	8662;8663;8664;8665;8666;8667;8761;8762;8763;8764;8765;8766;16498;16499;16500;23918;25528;25529;25530	8667;8766;16498;23918;25528			9606
Q15819;Q13404;I3L0A0	Q15819;Q13404;I3L0A0	4;3;3	4;3;3	4;3;3	Ubiquitin-conjugating enzyme E2 variant 2;Ubiquitin-conjugating enzyme E2 variant 1	UBE2V2;UBE2V1;TMEM189-UBE2V1	sp|Q15819|UB2V2_HUMAN Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4;sp|Q13404|UB2V1_HUMAN Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2;tr|I3L0A0|I3L0A0_HUMAN HCG2044781 OS=Hom	3	4	4	4	31.7	31.7	31.7	16.363	145	145;147;370	3.54	3	2	1	2	2	3	0	67.38	124080	171170	276330	163010	242990	309420	108730	171660	132090	108600	247450	126580	196210	148110	305120	153410	124080	171170	276330	163010	242990	309420	108730	171660	132090	108600	247450	126580	196210	148110	305120	153410	20	21	21	21	21	21	21	20	20	20	21	20	21	20	21	20	682650000	21				1206	3823;5015;6765;8363	True;True;True;True	3890;5097;6882;8490	10690;10691;10692;10693;14019;14020;14021;14022;14023;14024;14025;18729;23073	12233;12234;12235;12236;12237;12238;12239;16108;16109;16110;16111;16112;16113;16114;16115;16116;16117;16118;16119;21457;26389	12234;16112;21457;26389	863	41	9606;9606;9606
Q15878	Q15878	2	2	2	Voltage-dependent R-type calcium channel subunit alpha-1E	CACNA1E	sp|Q15878|CAC1E_HUMAN Voltage-dependent R-type calcium channel subunit alpha-1E OS=Homo sapiens OX=9606 GN=CACNA1E PE=1 SV=3	1	2	2	2	1.6	1.6	1.6	261.73	2313	2313	3.33			2	1			0	9.4908	131610	206090	130470	172700	182800	133490	119070	110940	131050	73322	234760	108750	222170	172480	155190	101860	131610	206090	130470	172700	182800	133490	119070	110940	131050	73322	234760	108750	222170	172480	155190	101860	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	65794000	4				1207	3716;6800	True;True	3783;6917	10386;18811;18812	11900;21544;21545;21546	11900;21544	864	952	9606
Q15907;P62491	Q15907;P62491	3;2	3;2	3;2	Ras-related protein Rab-11B;Ras-related protein Rab-11A	RAB11B;RAB11A	sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4;sp|P62491|RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3	2	3	3	3	12.4	12.4	12.4	24.488	218	218;216	3.29	1	2	1	1	1	1	0	5.8268	183160	252180	173270	200900	121020	140870	108580	102310	177490	136300	322130	164500	217850	300250	111860	290750	183160	252180	173270	200900	121020	140870	108580	102310	177490	136300	322130	164500	217850	300250	111860	290750	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	266810000	7				1208	960;5654;8287	True;True;True	966;5749;8413	2657;2658;2659;2660;2661;15746;22872	3061;3062;3063;3064;3065;18052;26137	3064;18052;26137			9606;9606
Q15942	Q15942	2	2	2	Zyxin	ZYX	sp|Q15942|ZYX_HUMAN Zyxin OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1	1	2	2	2	5.4	5.4	5.4	61.277	572	572	3.25	1		1	1	1		0	3.9207	84634	56434	82083	83398	128240	98970	86006	80004	71890	61118	81463	128350	84049	99398	68548	75457	84634	56434	82083	83398	128240	98970	86006	80004	71890	61118	81463	128350	84049	99398	68548	75457	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	109590000	4				1209	3628;8091	True;True	3695;8215	10175;22322;22323;22324	11664;25518;25519;25520	11664;25520			9606
Q16143	Q16143	4	1	1	Beta-synuclein	SNCB	sp|Q16143|SYUB_HUMAN Beta-synuclein OS=Homo sapiens OX=9606 GN=SNCB PE=1 SV=1	1	4	1	1	29.9	9.7	9.7	14.288	134	134	3.25	1	2	2	1	1	1	0	19.88	466000	399930	485320	523040	395760	327660	298260	295530	332050	185270	614780	703500	592350	715980	401460	387710	466000	399930	485320	523040	395760	327660	298260	295530	332050	185270	614780	703500	592350	715980	401460	387710	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	1276200000	9				1210	2189;2192;2196;5954	False;False;True;False	2231;2234;2238;6054	6070;6071;6072;6073;6074;6075;6087;6088;6089;6090;6091;6092;6107;6108;6109;6110;6111;6112;6113;6114;16602;16603;16604;16605;16606;16607	7010;7011;7012;7013;7014;7015;7027;7028;7029;7030;7031;7032;7033;7034;7051;7052;7053;7054;7055;7056;7057;7058;7059;19038;19039;19040;19041;19042;19043	7011;7033;7054;19043			9606
Q16181	Q16181	9	9	8	Septin-7	SEPT7	sp|Q16181|SEPT7_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPT7 PE=1 SV=2	1	9	9	8	16.9	16.9	15.3	50.679	437	437	3.85		4	5	5	2	4	0	60.299	2246900	3431800	1408500	2875400	2229300	1965700	3843400	3039300	3571900	1906400	2242400	3484800	2799200	2816400	3541100	2290800	2246900	3431800	1408500	2875400	2229300	1965700	3843400	3039300	3571900	1906400	2242400	3484800	2799200	2816400	3541100	2290800	24	24	24	24	24	24	24	24	24	24	24	24	24	25	24	24	4723800000	25				1211	662;1534;4460;4546;5501;5675;6426;6922;7379	True;True;True;True;True;True;True;True;True	666;1555;4532;4619;4620;5588;5770;6537;7038;7039;7498	1797;1798;4163;4164;4165;12509;12734;12735;12736;12737;12738;15378;15379;15380;15803;15804;17851;19150;19151;20375	2059;2060;4802;4803;4804;14381;14382;14383;14384;14385;14644;14645;14646;14647;14648;14649;17640;17641;17642;18110;18111;20468;21923;21924;23277	2059;4804;14381;14649;17641;18110;20468;21924;23277	865;866;867;868	353;355;357;363	9606
Q16204	Q16204	7	7	7	Coiled-coil domain-containing protein 6	CCDC6	sp|Q16204|CCDC6_HUMAN Coiled-coil domain-containing protein 6 OS=Homo sapiens OX=9606 GN=CCDC6 PE=1 SV=2	1	7	7	7	17.5	17.5	17.5	53.29	474	474	3.22		2	4	2	1		0	75.534	302910	272650	244930	312590	308120	221550	273070	295010	317120	534950	335370	367510	415690	341900	315580	471860	302910	272650	244930	312590	308120	221550	273070	295010	317120	534950	335370	367510	415690	341900	315580	471860	10	8	8	7	9	7	8	8	8	10	10	8	8	10	8	9	155220000	10				1212	113;326;1294;1971;4059;4661;5460	True;True;True;True;True;True;True	110;327;1310;2008;4129;4738;5549	299;924;3562;5482;11432;11433;11434;13014;15289	374;1086;4093;6334;13121;13122;13123;14963;14964;17537	374;1086;4093;6334;13122;14963;17537			9606
Q16352	Q16352	23	19	19	Alpha-internexin	INA	sp|Q16352|AINX_HUMAN Alpha-internexin OS=Homo sapiens OX=9606 GN=INA PE=1 SV=2	1	23	19	19	45.9	38.5	38.5	55.39	499	499	3.53	7	11	11	13	10	8	0	152.83	2962300	2393400	1921200	2322500	1880100	1707000	2347700	2832000	2302700	5919900	2013800	3204800	2874400	2644400	2035300	3034200	2962300	2393400	1921200	2322500	1880100	1707000	2347700	2832000	2302700	5919900	2013800	3204800	2874400	2644400	2035300	3034200	67	66	67	67	67	66	67	67	67	67	67	67	67	67	67	67	8768000000	67				1213	549;736;773;1627;1964;2557;2855;2886;3982;4265;4497;4593;5020;5267;5458;5973;6417;6897;6960;7393;7879;7945;8209	True;True;True;True;True;False;False;True;True;True;True;True;False;True;False;True;True;True;True;True;True;True;True	553;742;779;1650;2001;2604;2907;2939;4052;4336;4569;4667;5102;5354;5547;6074;6527;7013;7077;7512;8002;8068;8335	1516;1517;1518;1519;1520;1992;1993;1994;1995;1996;1997;1998;2108;2109;2110;2111;2112;4493;4494;4495;4496;4497;4498;5470;5471;7118;7119;7120;7897;7898;7899;7900;7901;7902;7903;7904;7992;7993;7994;7995;11231;11232;11233;11989;12614;12615;12616;12617;12829;14037;14038;14039;14040;14041;14042;14733;15284;15285;15286;15287;16664;17824;17825;17826;17827;17828;19071;19072;19073;19074;19258;19259;20420;20421;21747;21917;21918;21919;21920;21921;22642	1743;1744;1745;1746;1747;1748;1749;2278;2279;2280;2281;2282;2283;2284;2418;2419;2420;2421;2422;5205;5206;5207;5208;5209;5210;6320;6321;8212;8213;8214;9079;9080;9081;9082;9083;9084;9085;9086;9180;9181;9182;9183;12879;12880;12881;13783;14512;14513;14514;14515;14516;14517;14518;14519;14755;16131;16132;16133;16134;16135;16136;16137;16900;17532;17533;17534;17535;19104;20436;20437;20438;20439;20440;20441;21832;21833;21834;21835;22042;22043;23327;23328;24883;25067;25068;25069;25070;25071;25877	1744;2280;2422;5207;6321;8213;9085;9180;12881;13783;14512;14755;16134;16900;17534;19104;20441;21834;22042;23327;24883;25070;25877	211	387	9606
Q16527	Q16527	1	1	1	Cysteine and glycine-rich protein 2	CSRP2	sp|Q16527|CSRP2_HUMAN Cysteine and glycine-rich protein 2 OS=Homo sapiens OX=9606 GN=CSRP2 PE=1 SV=3	1	1	1	1	5.2	5.2	5.2	20.954	193	193	2	1		1				0	2.8124	27527	32967	18593	31700	27661	33029	21536	24991	18684	17292	22923	33702	21870	21583	19766	15010	27527	32967	18593	31700	27661	33029	21536	24991	18684	17292	22923	33702	21870	21583	19766	15010	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	44535000	2				1214	6824	True	6941	18895;18896	21639;21640	21640			9606
Q16537	Q16537	1	1	1	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	PPP2R5E	sp|Q16537|2A5E_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Homo sapiens OX=9606 GN=PPP2R5E PE=1 SV=1	1	1	1	1	2.8	2.8	2.8	54.699	467	467	2.5		1	1				0	2.6967	8927.1	11026	8922.6	11129	7504	8348.6	5870.7	7273.6	9351.5	7648.6	9893.8	10237	11404	9607.9	8695.3	8995.4	8927.1	11026	8922.6	11129	7504	8348.6	5870.7	7273.6	9351.5	7648.6	9893.8	10237	11404	9607.9	8695.3	8995.4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	27235000	2				1215	1667	True	1692	4624;4625	5348;5349	5348			9606
Q16543	Q16543	7	7	7	Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed	CDC37	sp|Q16543|CDC37_HUMAN Hsp90 co-chaperone Cdc37 OS=Homo sapiens OX=9606 GN=CDC37 PE=1 SV=1	1	7	7	7	21.2	21.2	21.2	44.468	378	378	3.39	3	4	2	3	4	2	0	37.493	1477100	1296900	1065000	1097900	923280	1189700	1294900	1417700	1750300	1028400	891680	1007200	1001100	910020	1320100	1115400	1477100	1296900	1065000	1097900	923280	1189700	1294900	1417700	1750300	1028400	891680	1007200	1001100	910020	1320100	1115400	19	18	19	19	19	19	19	19	19	19	19	19	19	19	19	19	2047700000	19				1216	1669;2127;2331;5156;6239;6887;7291	True;True;True;True;True;True;True	1694;2168;2374;5240;6345;7004;7409	4628;5905;5906;5907;6516;6517;6518;6519;6520;14414;14415;14416;14417;17374;19046;19047;20145;20146	5352;6812;6813;6814;7519;7520;7521;7522;7523;16555;16556;16557;16558;19881;21803;21804;21805;23026;23027	5352;6813;7523;16557;19881;21804;23027	869;870	112;316	9606
Q16555	Q16555	21	21	17	Dihydropyrimidinase-related protein 2	DPYSL2	sp|Q16555|DPYL2_HUMAN Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1	1	21	21	17	55.8	55.8	45.8	62.293	572	572	3.45	22	19	26	21	20	20	0	323.31	8550500	8566200	9800100	9361100	10760000	7129400	6866400	8354700	9014500	5111300	8241500	9665800	10577000	9763700	10116000	7233000	8550500	8566200	9800100	9361100	10760000	7129400	6866400	8354700	9014500	5111300	8241500	9665800	10577000	9763700	10116000	7233000	163	161	166	164	164	162	162	165	165	161	165	164	165	164	165	163	26929000000	166				1217	502;1278;3059;3500;3575;3733;3806;4035;4238;4424;4443;4445;4554;5477;5598;5683;5970;7009;7382;7661;7885	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	506;1293;3118;3564;3565;3640;3800;3873;4105;4309;4495;4515;4517;4628;5566;5690;5691;5778;6071;7126;7501;7782;8008	1404;3526;8468;8469;8470;8471;8472;8473;8474;8475;8476;8477;8478;8479;9735;9736;9737;9738;9739;9740;9741;9742;9743;9744;9985;9986;9987;9988;9989;9990;9991;10422;10423;10424;10425;10426;10427;10428;10638;10639;10640;10641;11354;11355;11356;11357;11358;11359;11360;11361;11362;11363;11364;11365;11916;11917;11918;11919;11920;11921;11922;12399;12400;12401;12402;12463;12464;12465;12466;12467;12468;12469;12470;12471;12472;12473;12474;12475;12476;12477;12479;12480;12481;12482;12483;12751;12752;12753;15325;15326;15327;15328;15329;15330;15331;15603;15604;15605;15606;15607;15608;15609;15817;15818;15819;15820;15821;15822;16653;16654;16655;16656;16657;19367;19368;19369;19370;19371;19372;20383;21188;21189;21190;21191;21192;21193;21758;21759	1622;4051;9718;9719;9720;9721;9722;9723;9724;9725;9726;9727;9728;9729;9730;9731;9732;11157;11158;11159;11160;11161;11162;11163;11164;11165;11166;11167;11437;11438;11439;11440;11441;11442;11443;11939;11940;11941;11942;11943;11944;11945;11946;12172;12173;12174;12175;12176;13018;13019;13020;13021;13022;13023;13024;13025;13026;13027;13028;13029;13030;13031;13032;13033;13034;13035;13036;13037;13038;13039;13687;13688;13689;13690;13691;13692;13693;13694;13695;13696;13697;14247;14248;14249;14250;14251;14323;14324;14325;14326;14327;14328;14329;14330;14331;14332;14333;14334;14335;14336;14337;14338;14339;14340;14342;14343;14344;14345;14346;14347;14348;14349;14350;14351;14667;14668;14669;17579;17580;17581;17582;17583;17584;17585;17586;17897;17898;17899;17900;17901;17902;17903;17904;17905;17906;17907;18126;18127;18128;18129;18130;18131;19093;19094;19095;19096;19097;22163;22164;22165;22166;22167;22168;22169;22170;23285;24259;24260;24261;24262;24263;24264;24265;24266;24894;24895	1622;4051;9725;11166;11443;11945;12175;13036;13696;14247;14328;14344;14669;17585;17904;18130;19097;22167;23285;24260;24895	817;822;871;872;873;874	37;64;78;83;152;375	9606
Q16566	Q16566	2	2	2	Calcium/calmodulin-dependent protein kinase type IV	CAMK4	sp|Q16566|KCC4_HUMAN Calcium/calmodulin-dependent protein kinase type IV OS=Homo sapiens OX=9606 GN=CAMK4 PE=1 SV=1	1	2	2	2	5.3	5.3	5.3	51.925	473	473	2.75	2			1	1		0	8.5332	54758	42409	43315	66528	43549	73827	49192	59170	40296	54865	44550	37914	81850	58827	43204	55063	54758	42409	43315	66528	43549	73827	49192	59170	40296	54865	44550	37914	81850	58827	43204	55063	4	4	4	4	4	3	4	3	4	3	3	4	4	4	4	4	43817000	4				1218	4333;7684	True;True	4404;7805	12133;12134;21265;21266	13948;13949;24340;24341	13949;24340			9606
Q16568	Q16568	1	1	1	Cocaine- and amphetamine-regulated transcript protein;CART(1-39);CART(42-89)	CARTPT	sp|Q16568|CART_HUMAN Cocaine- and amphetamine-regulated transcript protein OS=Homo sapiens OX=9606 GN=CARTPT PE=1 SV=1	1	1	1	1	8.6	8.6	8.6	12.829	116	116	1	1						0.0093355	1.7837	15810	6144.3	25465	18079	11514	13026	14884	9661.1	9101.3	4148	13520	9530.2	12700	29803	5510.8	10674	15810	6144.3	25465	18079	11514	13026	14884	9661.1	9101.3	4148	13520	9530.2	12700	29803	5510.8	10674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33682000	1				1219	3793	True	3860	10609	12141	12141			9606
